ONS_ID,name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
3071,MARLBOROUGH ,170,50,0.294117647,0,0,95,0.558823529,0.088235294,0,0,0.085714286,0,0.085714286,0,0,0,NA,0,0,0,95,90,0,30,76,72,0,60000,66000,58000,70000,7,11,0.571428571,0,0,0,0,0,0,0,0,NA,35,41,15,0,0,15,0,15,0,0,0,0,60,0.342857143,0,0,55,1,0,0,0,0,0,0,0,0,35,0.388888889,10,0.111111111,1,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,170,170,0,0,0,0,0,0,1,0,0,0,0,0,0,165,150,15,15,0,0,0,0,0.909090909,0.090909091,0.090909091,0,0,0,0
3713,McNab/Braeside ,300,20,0.066666667,0,0,205,0.683333333,0.183333333,0,0,0.066666667,0.033333333,0.05,0,0,0,NA,0,0.11627907,0.05,160,145,15,120,57,52,9,51200,56800,52000,66000,9,15,0.651162791,0,0,0,0,NA,0,0,0,0,50,56,55,10,0.25,20,10,15,0,0,0,0,75,0.25,0,0,100,0.869565217,0,0,10,0.086956522,0,0,0,0,35,0.24137931,35,0.24137931,0.88372093,0.260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,295,275,20,0,20,10,10,0,0.93220339,0.06779661,0,0.06779661,0.033898305,0.033898305,0,285,185,105,0,105,80,20,0,0.649122807,0.368421053,0,0.368421053,0.280701754,0.070175439,0
3072,MERIVALE GARDENS - GRENFELL GLEN - PINEGLEN - COUNTRY PLACE ,275,0,0,45,0.163636364,160,0.581818182,0.236363636,0,0.218181818,0,0,0,0,0.218181818,0,0,0,0,0.072727273,180,170,15,80,68,64,8,62400,80000,62800,79500,7,9,0.75,0,0,0,0,NA,0,0,0,0,50,50,65,25,0.3125,0,0,0,0,60,0,0,85,0.314814815,0,0,90,0.947368421,0,0,0,0,0,0,0,0,75,0.441176471,25,0.147058824,0.96875,0,60,0,0,35,0,0,20,0,0,0,0,0,0,215,0,0,0.127272727,0,0,0.072727273,0,0,0,0,0,0,0.781818182,10,1,0,0,275,250,20,20,0,0,0,0,0.909090909,0.072727273,0.072727273,0,0,0,0,275,195,80,60,25,0,20,0,0.709090909,0.290909091,0.218181818,0.090909091,0,0.072727273,0
3073,METCALFE ,755,145,0.19205298,55,0.072847682,465,0.61589404,0.119205298,0,0.092715232,0.092715232,0.026490066,0.072847682,0,0.099337748,0,0,0,0.063829787,0.059602649,455,435,20,155,75,71,4,62400,73600,64400,79600,6,8,0.70212766,0,50,0.066225166,0,0,30,0.06185567,0,0,40,42,90,20,0.102564103,70,20,55,0,70,0,0,335,0.446666667,15,0.02,265,0.883333333,0,0,0,0,0,0,25,0.083333333,135,0.306818182,65,0.147727273,0.914893617,0.033333333,75,0,0,25,0,30,0,0,0,0,0,10,0,675,0,0,0.033112583,0,0.039735099,0,0,0,0,0,0.013245033,0,0.894039735,175,1,10,0.057142857,750,705,45,30,15,0,10,0,0.94,0.06,0.04,0.02,0,0.013333333,0,710,460,250,145,100,60,20,30,0.647887324,0.352112676,0.204225352,0.14084507,0.084507042,0.028169014,0.042253521
3405,Mississippi Mills ,850,85,0.1,35,0.041176471,485,0.570588235,0.288235294,0,0.070588235,0.052941176,0.029411765,0.023529412,0,0.047058824,0,0,0,0.020833333,0.094117647,430,390,45,325,57,51,11,52200,58800,53600,61900,11,15,0.78125,0,45,0.053254438,0,0,0,0,35,0.142857143,50,54,245,0,0,45,25,20,0,60,0,0,215,0.25443787,0,0,205,0.931818182,0,0,10,0.045454545,0,0,0,0,165,0.423076923,40,0.102564103,0.96875,0.045454545,40,0,0,25,0,0,0,0,0,0,0,0,0,810,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0.952941176,95,1,0,0,840,720,120,35,85,85,0,0,0.857142857,0.142857143,0.041666667,0.101190476,0.101190476,0,0,805,430,375,30,345,310,35,0,0.534161491,0.465838509,0.037267081,0.428571429,0.385093168,0.043478261,0
3406,Montague ,235,20,0.085106383,10,0.042553191,145,0.617021277,0.234042553,0,0.042553191,0.127659574,0.042553191,0.063829787,0,0,0,NA,0,0.068965517,0.085106383,140,140,0,75,65,65,0,54400,64500,47600,58000,11,12,0.724137931,0,0,0,0,0,0,0,0,0,48,50,55,0,0,30,10,15,0,10,0,0,70,0.29787234,0,0,100,1,0,0,0,0,0,0,0,0,45,0.321428571,15,0.107142857,0.965517241,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0.978723404,25,1,0,0,235,220,15,0,15,15,0,0,0.936170213,0.063829787,0,0.063829787,0.063829787,0,0,230,170,60,0,60,50,10,0,0.739130435,0.260869565,0,0.260869565,0.217391304,0.043478261,0
3075,MUNSTER - ASHTON ,240,15,0.0625,0,0,160,0.666666667,0.166666667,0,0,0.104166667,0.041666667,0.041666667,0,0,0,NA,0,0.058823529,0.0625,140,140,0,90,62,62,0,61200,68500,58800,70500,8,9,0.705882353,0,0,0,0,NA,0,0,0,0,50,54,40,10,0.333333333,25,10,10,0,0,0,0,20,0.085106383,0,0,65,0.866666667,10,0.133333333,0,0,0,0,0,0,65,0.464285714,10,0.071428571,0.911764706,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.6,10,0.4,240,230,10,10,0,0,0,0,0.958333333,0.041666667,0.041666667,0,0,0,0,235,160,75,60,15,15,0,0,0.680851064,0.319148936,0.255319149,0.063829787,0.063829787,0,0
3074,Richmond ,585,80,0.136752137,55,0.094017094,355,0.606837607,0.145299145,0,0.017094017,0.068376068,0.042735043,0.017094017,0,0.025641026,0,0,0,0.055555556,0.05982906,355,325,25,145,71,65,7,58400,69200,55800,66400,7,10,0.791666667,0,0,0,0,0,0,0,0,0,44,46,85,0,0,40,25,10,0,10,0,0,210,0.358974359,0,0,180,0.947368421,0,0,0,0,0,0,0,0,140,0.430769231,40,0.123076923,0.944444444,0.078947368,15,0,0,15,0,0,0,0,0,0,0,0,0,565,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0.965811966,95,0.95,10,0.1,585,500,80,40,40,15,25,0,0.854700855,0.136752137,0.068376068,0.068376068,0.025641026,0.042735043,0,585,365,215,100,115,60,55,0,0.623931624,0.367521368,0.170940171,0.196581197,0.102564103,0.094017094,0
3076,NAVAN - SARSFIELD ,1460,255,0.174657534,160,0.109589041,780,0.534246575,0.184931507,0,0.02739726,0.089041096,0.047945205,0.037671233,0,0.034246575,0.006849315,0.333333333,0,0.090909091,0.068493151,780,725,60,420,65,60,8,51300,57600,48500,57000,10,13,0.597402597,10,105,0.071917808,0,0,35,0.039325843,50,0.181818182,43,48,270,20,0.045454545,130,70,55,0,40,0,0,1045,0.718213058,110,0.075601375,495,0.933962264,10,0.018867925,0,0,0,0,15,0.028301887,195,0.270833333,115,0.159722222,0.915584416,0.047169811,50,0,0,45,0,0,0,0,0,0,0,0,0,1405,0,0,0.030821918,0,0,0,0,0,0,0,0,0,0.962328767,310,1,0,0,1445,1325,120,115,10,0,0,0,0.916955017,0.083044983,0.079584775,0.006920415,0,0,0,1400,970,430,305,125,90,35,0,0.692857143,0.307142857,0.217857143,0.089285714,0.064285714,0.025,0
3077,NEW EDINBURGH ,1235,190,0.153846154,145,0.117408907,650,0.526315789,0.210526316,0.012145749,0.234817814,0.012145749,0,0.008097166,0,0.178137652,0.020242915,0.108695652,0,0.023255814,0.210526316,635,605,35,410,61,58,6,70800,86400,72200,89400,6,8,0.930232558,25,135,0.109311741,30,0.12244898,90,0.12244898,20,0.078431373,44,46,260,50,0.158730159,15,0,10,0,290,15,0,820,0.663967611,35,0.028340081,165,0.540983607,35,0.114754098,75,0.245901639,30,0.098360656,0,0,300,0.495867769,30,0.049586777,0.976744186,0,220,15,0,100,0,25,20,0,0,10,0,0,35,1015,0.012145749,0,0.08097166,0,0.020242915,0.016194332,0,0,0.008097166,0,0,0.028340081,0.821862348,230,0.92,10,0.04,1230,1045,185,120,65,20,20,30,0.849593496,0.150406504,0.097560976,0.052845528,0.016260163,0.016260163,0.024390244,1195,610,585,345,245,55,130,55,0.510460251,0.489539749,0.288702929,0.205020921,0.046025105,0.108786611,0.046025105
3714,North Algona Wilberforce ,105,0,0,0,0,60,0.571428571,0.380952381,0,0,0.136363636,0.090909091,0.090909091,0,0,0,NA,0,0,0.142857143,45,45,0,65,41,41,0,48000,49000,50000,53000,13,18,0.615384615,0,0,0,0,NA,0,0,0,0,58,58,40,0,NA,15,10,10,0,0,0,0,0,0,0,0,25,0.833333333,0,0,0,0,0,0,0,0,10,0.222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,110,90,15,0,10,0,10,0,0.818181818,0.136363636,0,0.090909091,0,0.090909091,0,110,80,30,0,30,20,0,0,0.727272727,0.272727273,0,0.272727273,0.181818182,0,0
3803,North Dundas ,1035,110,0.106280193,85,0.082125604,625,0.603864734,0.207729469,0,0.062801932,0.06763285,0.028985507,0.033816425,0,0.043478261,0,0,0,0.064516129,0.111111111,535,500,35,385,58,54,7,48600,54900,47100,55300,13,17,0.677419355,0,75,0.072463768,0,0,45,0.066176471,25,0.11627907,46,50,215,10,0.047619048,70,30,35,0,65,0,0,455,0.441747573,35,0.033980583,305,0.953125,0,0,0,0,0,0,0,0,180,0.36,55,0.11,0.935483871,0.0625,45,0,0,35,0,0,0,0,0,0,0,0,0,990,0,0,0.033816425,0,0,0,0,0,0,0,0,0,0.956521739,130,0.928571429,10,0.071428571,1015,860,155,40,110,90,20,0,0.84729064,0.15270936,0.039408867,0.108374384,0.088669951,0.019704433,0,985,630,350,65,290,220,75,0,0.639593909,0.355329949,0.065989848,0.294416244,0.223350254,0.076142132,0
3804,North Glengarry ,4115,535,0.130012151,305,0.074119077,2105,0.511543135,0.287970838,0,0.013365735,0.037667072,0.019441069,0.017010936,0,0.010935601,0,0,0,0.183333333,0.145808019,2060,1905,155,1525,58,53,8,38600,39280,37080,39440,21,24,0.452380952,0,750,0.182260024,110,0.173228346,345,0.150655022,295,0.248945148,49,54,1185,240,0.258064516,155,80,70,0,55,0,0,3070,0.746051033,375,0.091130012,1440,0.905660377,10,0.006289308,90,0.056603774,10,0.006289308,45,0.028301887,310,0.162729659,215,0.112860892,0.816666667,0.059748428,45,0,0,20,0,0,0,0,0,10,0,0,0,4070,0,0,0.004860267,0,0,0,0,0,0.002430134,0,0,0,0.989064399,635,0.984496124,10,0.015503876,4105,3800,310,150,155,130,30,0,0.925700365,0.075517661,0.036540804,0.037758831,0.031668697,0.007308161,0,3970,2860,1110,400,705,500,185,25,0.720403023,0.279596977,0.100755668,0.177581864,0.125944584,0.046599496,0.006297229
3078,NORTH GOWER - KARS ,445,70,0.157303371,15,0.033707865,270,0.606741573,0.179775281,0,0.056179775,0.033707865,0,0.02247191,0,0.033707865,0,0,0,0.055555556,0.033707865,250,240,15,120,67,64,6,54400,62600,52200,61200,10,13,0.759259259,0,25,0.056179775,0,0,20,0.068965517,0,0,45,49,80,10,0.1,15,0,10,0,25,0,0,155,0.344444444,0,0,155,1,0,0,0,0,0,0,0,0,80,0.333333333,25,0.104166667,0.962962963,0.096774194,15,0,10,0,0,0,0,0,0,0,0,0,0,430,0,0.02247191,0,0,0,0,0,0,0,0,0,0,0.966292135,75,1,0,0,435,425,10,10,0,0,0,0,0.977011494,0.022988506,0.022988506,0,0,0,0,435,295,140,100,45,20,25,0,0.67816092,0.32183908,0.229885057,0.103448276,0.045977011,0.057471264,0
3501,North Grenville ,1255,160,0.12749004,80,0.06374502,705,0.561752988,0.247011952,0,0.039840637,0.083665339,0.03187251,0.043824701,0,0.03187251,0,0,0,0.056737589,0.079681275,645,630,15,450,59,58,2,56600,63500,54600,63900,10,13,0.730496454,0,65,0.051792829,0,0,30,0.04109589,20,0.064516129,47,50,310,25,0.106382979,105,40,55,0,50,0,0,325,0.258964143,0,0,335,0.957142857,0,0,0,0,0,0,0,0,275,0.436507937,50,0.079365079,0.943262411,0.142857143,40,0,0,15,0,25,0,0,0,0,0,0,0,1215,0,0,0.011952191,0,0.019920319,0,0,0,0,0,0,0,0.96812749,205,0.931818182,15,0.068181818,1240,1105,140,65,70,50,15,0,0.891129032,0.112903226,0.052419355,0.056451613,0.040322581,0.012096774,0,1195,700,495,80,415,345,50,20,0.585774059,0.414225941,0.066945607,0.347280335,0.288702929,0.041841004,0.016736402
3805,North Stormont ,2185,400,0.183066362,185,0.084668192,1240,0.567505721,0.164759725,0,0.013729977,0.064073227,0.018306636,0.04576659,0,0.013729977,0,0,0,0.108870968,0.086956522,1265,1210,55,515,71,68,4,43640,44680,41400,45640,13,18,0.608870968,0,135,0.061784897,0,0,75,0.055762082,60,0.166666667,41,40,360,80,0.134453782,140,40,100,0,30,0,0,1440,0.660550459,165,0.075688073,840,0.938547486,0,0,45,0.05027933,0,0,10,0.011173184,310,0.256198347,130,0.107438017,0.891129032,0.094972067,30,0,0,20,0,0,0,0,0,0,0,0,0,2155,0,0,0.009153318,0,0,0,0,0,0,0,0,0,0.986270023,455,0.947916667,25,0.052083333,2160,1925,240,75,165,150,10,0,0.891203704,0.111111111,0.034722222,0.076388889,0.069444444,0.00462963,0,2055,1355,700,170,530,450,70,0,0.659367397,0.340632603,0.082725061,0.257907543,0.218978102,0.03406326,0
3079,OLD BARRHAVEN EAST ,2745,565,0.20582878,405,0.147540984,1455,0.530054645,0.112932605,0.047358834,0.282331512,0.027322404,0.007285974,0.018214936,0,0.408014572,0.056466302,0.218309859,0,0.054607509,0.054644809,1570,1405,160,615,72,64,10,52000,58200,49320,57950,8,13,0.774744027,155,120,0.043715847,30,0.042553191,70,0.040462428,0,0,38,38,310,175,0.172413793,75,20,50,0,775,130,0,1145,0.41712204,105,0.038251366,555,0.798561151,85,0.122302158,25,0.035971223,0,0,25,0.035971223,705,0.501779359,75,0.053380783,0.945392491,0.079136691,1120,85,75,495,15,270,25,40,45,0,0,10,55,1625,0.030965392,0.027322404,0.180327869,0.005464481,0.098360656,0.009107468,0.014571949,0.016393443,0,0,0.003642987,0.02003643,0.591985428,540,0.755244755,175,0.244755245,2735,2425,305,230,80,25,30,20,0.886654479,0.111517367,0.084095064,0.029250457,0.009140768,0.010968921,0.007312614,2640,1630,1010,575,435,100,195,140,0.617424242,0.382575758,0.21780303,0.164772727,0.037878788,0.073863636,0.053030303
3080,OLD BARRHAVEN WEST ,2160,455,0.210648148,260,0.12037037,1205,0.55787037,0.113425926,0.046296296,0.196759259,0.0625,0.037037037,0.025462963,0,0.284722222,0.025462963,0.129411765,0,0.0375,0.043981481,1225,1115,105,480,72,66,9,56200,64400,56700,66400,7,10,0.791666667,55,100,0.046403712,30,0.053571429,65,0.04797048,0,0,39,41,245,160,0.214765101,135,80,55,0,425,100,0,885,0.410672854,130,0.060324826,500,0.806451613,65,0.10483871,35,0.056451613,0,0,20,0.032258065,490,0.439461883,80,0.071748879,0.9625,0.064516129,615,100,40,265,0,110,15,0,0,0,25,20,40,1540,0.046296296,0.018518519,0.122685185,0,0.050925926,0.006944444,0,0,0,0.011574074,0.009259259,0.018518519,0.712962963,465,0.830357143,95,0.169642857,2150,1895,260,130,130,35,65,30,0.881395349,0.120930233,0.060465116,0.060465116,0.01627907,0.030232558,0.013953488,2075,1295,780,410,375,75,215,80,0.624096386,0.375903614,0.197590361,0.180722892,0.036144578,0.103614458,0.038554217
3081,OLD HUNT CLUB ,2730,575,0.210622711,360,0.131868132,1375,0.503663004,0.157509158,0.071428571,0.296703297,0.042124542,0.02014652,0.023809524,0,0.415750916,0.078754579,0.282894737,0,0.051094891,0.095238095,1370,1195,180,780,64,56,13,51160,57950,49040,57850,10,14,0.799270073,215,275,0.100548446,135,0.192857143,120,0.074534161,25,0.058139535,38,37,430,295,0.297979798,115,55,65,0,810,195,0,1485,0.543956044,225,0.082417582,560,0.794326241,110,0.156028369,10,0.014184397,0,0,20,0.028368794,485,0.407563025,135,0.113445378,0.948905109,0.085106383,1135,30,50,645,10,295,25,40,15,0,0,0,25,1600,0.010989011,0.018315018,0.236263736,0.003663004,0.108058608,0.009157509,0.014652015,0.005494505,0,0,0,0.009157509,0.586080586,615,0.878571429,85,0.121428571,2710,2315,395,205,190,55,90,45,0.854243542,0.145756458,0.075645756,0.070110701,0.020295203,0.033210332,0.016605166,2625,1400,1230,445,780,130,440,215,0.533333333,0.468571429,0.16952381,0.297142857,0.04952381,0.167619048,0.081904762
3082,OLD OTTAWA EAST ,1475,200,0.13559322,260,0.176271186,755,0.511864407,0.172881356,0.044067797,0.149152542,0.030508475,0.013559322,0.010169492,0,0.247457627,0.027118644,0.2,0,0.053333333,0.159322034,875,790,85,400,69,62,10,69400,89000,65200,90800,5,7,0.846666667,40,205,0.139455782,0,0,170,0.172588832,20,0.078431373,40,38,255,65,0.216666667,45,20,15,0,220,65,0,870,0.589830508,85,0.057627119,170,0.459459459,90,0.243243243,75,0.202702703,25,0.067567568,15,0.040540541,415,0.525316456,50,0.063291139,0.946666667,0.040540541,365,25,25,215,0,40,20,0,15,0,10,0,15,1105,0.016949153,0.016949153,0.145762712,0,0.027118644,0.013559322,0,0.010169492,0,0.006779661,0,0.010169492,0.749152542,220,0.936170213,15,0.063829787,1475,1210,265,185,80,0,55,20,0.820338983,0.179661017,0.125423729,0.054237288,0,0.037288136,0.013559322,1435,710,720,330,395,105,100,185,0.494773519,0.50174216,0.229965157,0.275261324,0.073170732,0.069686411,0.128919861
3083,OLD OTTAWA SOUTH ,680,150,0.220588235,105,0.154411765,375,0.551470588,0.073529412,0,0.161764706,0.014705882,0,0.014705882,0,0.154411765,0,0,0,0.027027027,0.066176471,400,370,30,130,76,70,8,72800,93200,73200,96000,5,6,0.932432432,0,65,0.096296296,0,0,40,0.087912088,0,0,37,38,50,85,0.34,10,0,10,0,110,0,0,385,0.57037037,0,0,100,0.666666667,15,0.1,30,0.2,0,0,0,0,220,0.594594595,25,0.067567568,0.972972973,0.066666667,105,10,10,35,0,0,10,20,0,10,0,0,0,575,0.014705882,0.014705882,0.051470588,0,0,0.014705882,0.029411765,0,0.014705882,0,0,0,0.845588235,170,0.971428571,10,0.057142857,665,610,60,45,10,0,10,0,0.917293233,0.090225564,0.067669173,0.015037594,0,0.015037594,0,635,445,190,125,60,30,15,15,0.700787402,0.299212598,0.196850394,0.094488189,0.047244094,0.023622047,0.023622047
3084,ORLEANS INDUSTRIAL ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3085,ORLEANS VILLAGE - CHATEAUNEUF ,4385,725,0.165336374,510,0.116305587,2220,0.50627138,0.212086659,0.009122007,0.122006842,0.046750285,0.020524515,0.025085519,0,0.194982896,0.02622577,0.232323232,0,0.045045045,0.055872292,2200,2025,175,1455,60,55,8,53100,58400,50680,57850,9,13,0.761261261,115,115,0.026255708,0,0,70,0.027184466,20,0.021505376,44,47,930,270,0.196363636,205,90,110,0,535,40,0,3120,0.711516534,275,0.062713797,995,0.818930041,95,0.0781893,45,0.037037037,15,0.012345679,60,0.049382716,805,0.398514851,155,0.076732673,0.957207207,0.057613169,855,40,60,495,10,205,0,10,15,0,0,0,15,3530,0.009122007,0.01368301,0.112884835,0.002280502,0.046750285,0,0.002280502,0.003420753,0,0,0,0.003420753,0.805017104,855,0.971590909,25,0.028409091,4355,4065,290,230,60,30,20,10,0.933409874,0.066590126,0.052812859,0.013777268,0.006888634,0.004592423,0.002296211,4200,3170,1030,750,285,160,85,35,0.754761905,0.245238095,0.178571429,0.067857143,0.038095238,0.020238095,0.008333333
3086,OSGOODE - VERNON ,435,15,0.034482759,35,0.08045977,295,0.67816092,0.195402299,0,0.068965517,0,0,0,0,0,0,0,0,0.05,0.057471264,300,280,20,115,71,67,7,59000,67200,54000,64800,9,12,0.75,0,15,0.034482759,0,0,15,0.045454545,0,0,51,54,85,15,0.25,0,0,0,0,30,0,0,155,0.356321839,20,0.045977011,135,0.9,0,0,0,0,0,0,10,0.066666667,130,0.464285714,30,0.107142857,0.95,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,435,405,30,20,15,0,0,0,0.931034483,0.068965517,0.045977011,0.034482759,0,0,0,420,335,90,55,30,10,20,0,0.797619048,0.214285714,0.130952381,0.071428571,0.023809524,0.047619048,0
3087,OVERBROOK ,7180,1280,0.178272981,980,0.136490251,3610,0.502785515,0.182451253,0.114206128,0.276462396,0.029247911,0.014623955,0.012534819,0,0.428272981,0.121169916,0.466487936,0.002089136,0.144044321,0.167827298,3400,2945,450,2505,58,50,13,42680,44120,38960,43920,17,23,0.686980609,870,1115,0.155400697,305,0.197411003,660,0.152777778,155,0.118320611,41,40,1310,830,0.370535714,210,105,90,0,1985,820,15,4840,0.674094708,1055,0.146935933,1310,0.670076726,440,0.225063939,120,0.061381074,50,0.025575448,45,0.023017903,980,0.332767402,305,0.103565365,0.855955679,0.079283887,3075,30,30,2375,10,410,25,75,15,0,0,20,85,4105,0.004178273,0.004178273,0.330779944,0.001392758,0.057103064,0.003481894,0.010445682,0.002089136,0,0,0.002785515,0.01183844,0.571727019,1465,0.942122186,95,0.061093248,7115,6195,920,635,280,85,85,115,0.870695713,0.129304287,0.089248067,0.039353479,0.011946592,0.011946592,0.016163036,6800,3710,3090,1560,1530,250,425,855,0.545588235,0.454411765,0.229411765,0.225,0.036764706,0.0625,0.125735294
