name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_ons2022_fitzroy_3046_00000_4_2_percent,860,1,73.4,72.5,130,0.1511627906976744,850,58700,755,72200,21,60600,82400,16.6,85,0.09826589595375723,15,0.01744186046511628,0.029069767441860465,25,0.011627906976744186,10,0.01744186046511628,15,0,0,0.01744186046511628,15,205,0.23699421965317918,30,0.14634146341463414,0,NA,0,NA,0,NA,75,0.42857142857142855,10,0.05714285714285714,0.1,0,0,0,0
ottawa_ons2022_glebe_dows_lake_3047_00000_4_1_percent,2630,1,74.9,74,850,0.3231939163498099,2620,68100,2490,84000,16.2,73000,87400,13.7,220,0.0838095238095238,55,0.02091254752851711,0.0076045627376425855,20,0,0,0.005703422053231939,15,0,0,0.09885931558935361,260,510,0.19391634980988592,40,0.0784313725490196,0,NA,0,NA,0,NA,235,0.5,10,0.02127659574468085,0,130,0.049429657794676805,0,0
ottawa_ons2022_glen_cairn_3048_00000_2_3_percent,1805,1,74.2,73,380,0.21052631578947367,1790,42640,1630,35480,34.7,41480,36360,31.1,115,0.06371191135734072,40,0.022222222222222223,0.030555555555555555,55,0.022222222222222223,40,0.008333333333333333,15,0,0,0.11944444444444445,215,235,0.13055555555555556,40,0.1702127659574468,0,NA,0,NA,0,NA,40,0.21052631578947367,20,0.10526315789473684,0,10,0.005555555555555556,0,0
ottawa_ons2022_greater_madawaska_3706_00010_11_0_percent,915,1,73.7,72.5,210,0.22950819672131148,910,39800,775,33500,37.8,37500,33200,35.8,130,0.14207650273224043,0,0,0.01092896174863388,10,0,0,0,0,0,0,0.01092896174863388,10,90,0.09836065573770492,25,0.2777777777777778,0,NA,0,NA,0,NA,10,0.16666666666666666,10,0.16666666666666666,0.18181818181818182,10,0.01098901098901099,0,0
ottawa_ons2022_greely_3049_00000_0_9_percent,1610,1,73.6,72,205,0.12732919254658384,1595,48360,1465,44920,28.9,47920,47760,25,45,0.027950310559006212,55,0.03426791277258567,0.012461059190031152,20,0.012461059190031152,20,0,0,0,0,0.0778816199376947,125,290,0.1806853582554517,30,0.10344827586206896,0,NA,0,NA,0,NA,90,0.33962264150943394,20,0.07547169811320754,0,70,0.04361370716510903,0,0
ottawa_ons2022_greenbelt_east_3050_00000_6_9_percent,35,1,74,74.5,10,0.2857142857142857,40,44000,35,36000,36,48000,38000,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_greenbelt_west_3051_00919_12_5_percent,25,1,74,NA,15,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,0,0,0
ottawa_ons2022_greenboro_east_3052_00000_2_0_percent,745,1,73.1,72,125,0.16778523489932887,730,38400,605,37400,34.6,39300,39200,29.7,85,0.11486486486486487,80,0.10810810810810811,0,0,0,0,0,0,0,0,0.3918918918918919,290,150,0.20270270270270271,20,0.13333333333333333,0,NA,0,NA,0,NA,25,0.19230769230769232,10,0.07692307692307693,0,45,0.060810810810810814,0,0
ottawa_ons2022_greenboro_west_3053_00000_2_2_percent,770,1,72.5,72,160,0.2077922077922078,770,46500,620,45400,32.6,44300,46600,28,85,0.11038961038961038,40,0.05194805194805195,0,0,0,0,0,0,0,0,0.3181818181818182,245,130,0.16993464052287582,20,0.15384615384615385,0,NA,0,NA,0,NA,55,0.5,0,0,0,70,0.09090909090909091,0,0
ottawa_ons2022_hawkesbury_3606_00000_4_1_percent,2960,1,74.3,73,1035,0.34966216216216217,2955,33440,2175,24920,51.1,32240,25640,46.3,665,0.22466216216216217,10,0.0033783783783783786,0.02364864864864865,70,0.018581081081081082,55,0.0033783783783783786,10,0,0,0.010135135135135136,30,450,0.15202702702702703,70,0.15555555555555556,0,NA,0,NA,0,NA,35,0.09210526315789473,50,0.13157894736842105,0.11594202898550725,2275,0.768581081081081,0,0
ottawa_ons2022_hawthorn_meadows_sheffield_glen_3054_00000_7_3_percent,920,1,74.6,73,310,0.33695652173913043,915,37700,690,33000,42,35900,33000,37.4,160,0.17391304347826086,75,0.08108108108108109,0.05945945945945946,55,0.02702702702702703,25,0.02702702702702703,25,0,0,0.2756756756756757,255,130,0.14054054054054055,25,0.19230769230769232,0,NA,0,NA,0,NA,35,0.35,0,0,0,120,0.12972972972972974,0,0
ottawa_ons2022_head_clara_and_maria_3707_00009_4_1_percent,115,1,71.5,70,15,0.13043478260869565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.13043478260869565,15,0.13043478260869565,15,0,0,0,0,0,0,15,0.13636363636363635,0,0,0,NA,0,NA,0,NA,10,1,0,0,NA,15,0.13636363636363635,0,0
ottawa_ons2022_hintonburg_mechanicsville_3055_00000_3_8_percent,1470,1,74.3,73,755,0.5136054421768708,1465,43000,1110,42900,35.3,43320,45400,30.6,390,0.26440677966101694,140,0.09523809523809523,0.02040816326530612,30,0.017006802721088437,25,0,0,0,0,0.1564625850340136,230,220,0.14965986394557823,35,0.1590909090909091,0,NA,0,NA,0,NA,100,0.5263157894736842,10,0.05263157894736842,0,100,0.06802721088435375,0,0
ottawa_ons2022_horton_3708_00000_5_3_percent,710,1,73.1,72,140,0.19718309859154928,710,33200,615,21200,50,33800,25300,41.6,90,0.1258741258741259,0,0,0.08450704225352113,60,0.02112676056338028,15,0.07042253521126761,50,0,0,0,0,145,0.20422535211267606,35,0.2413793103448276,0,NA,0,NA,0,NA,20,0.17391304347826086,0,0,0,0,0,0,0
ottawa_ons2022_hunt_club_park_3056_00000_3_4_percent,1245,1,73.2,71,185,0.14859437751004015,1220,39900,1010,40500,34.6,43200,44200,28.1,130,0.10441767068273092,105,0.084,0,0,0,0,0,0,0,0,0.512,640,270,0.21686746987951808,75,0.2777777777777778,0,NA,0,NA,0,NA,45,0.23076923076923078,20,0.10256410256410256,0.06666666666666667,80,0.064,0,0
ottawa_ons2022_industrial_east_3057_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_iris_3058_00000_2_9_percent,860,1,74.9,73,220,0.2558139534883721,855,41000,765,33200,37,43100,38600,30.6,50,0.05847953216374269,20,0.023391812865497075,0.017543859649122806,15,0.011695906432748537,10,0.011695906432748537,10,0,0,0.16374269005847952,140,120,0.14035087719298245,10,0.08333333333333333,0,NA,0,NA,0,NA,30,0.2727272727272727,0,0,0,35,0.04093567251461988,0,0
ottawa_ons2022_island_park_wellington_village_3059_00000_1_9_percent,990,1,73.3,71.5,260,0.26262626262626265,985,71800,940,80400,16.9,68000,79200,15.2,25,0.025252525252525252,20,0.020202020202020204,0.010101010101010102,10,0.010101010101010102,10,0,0,0,0,0.06565656565656566,65,180,0.18181818181818182,15,0.08333333333333333,0,NA,0,NA,0,NA,80,0.5,15,0.09375,0,35,0.03535353535353535,0,0
ottawa_ons2022_kanata_lakes_3060_00000_2_3_percent,3695,1,76.2,75,835,0.2259810554803789,3670,50480,3310,49880,25.4,49120,50360,23.1,215,0.058186738836265225,390,0.10569105691056911,0.014905149051490514,55,0.006775067750677507,25,0.005420054200542005,20,0,0,0.24254742547425473,895,515,0.13956639566395665,70,0.13592233009708737,0,NA,0,NA,0,NA,210,0.47191011235955055,20,0.0449438202247191,0.08695652173913043,120,0.032520325203252036,0,0
ottawa_ons2022_katimavik_hazeldean_3061_00000_1_7_percent,1990,1,72.8,71.5,350,0.17587939698492464,1980,45560,1735,42160,30.7,45080,42600,26.8,120,0.06030150753768844,85,0.04271356783919598,0.01256281407035176,25,0,0,0.007537688442211055,15,0,0,0.21105527638190955,420,290,0.1457286432160804,20,0.06896551724137931,0,NA,0,NA,0,NA,125,0.46296296296296297,25,0.09259259259259259,0,35,0.017587939698492462,0,0
ottawa_ons2022_killaloe_hagarty_and_richards_3709_00000_5_3_percent,730,1,74.1,72.5,235,0.3219178082191781,730,34000,575,25200,48.2,33000,26700,43.6,150,0.20408163265306123,0,0,0.0684931506849315,50,0.03424657534246575,25,0.03424657534246575,25,0,0,0,0,75,0.10204081632653061,15,0.2,0,NA,0,NA,0,NA,25,0.38461538461538464,10,0.15384615384615385,0,0,0,0,0
ottawa_ons2022_kinburn_3062_00000_4_8_percent,400,1,73.8,71.5,75,0.1875,400,44400,375,35400,35.2,42600,39600,29.4,45,0.1125,0,0,0.025,10,0,0,0.025,10,0,0,0,0,115,0.2875,0,0,0,NA,0,NA,0,NA,50,0.45454545454545453,0,0,0,0,0,0,0
ottawa_ons2022_lanark_highlands_3404_00000_7_3_percent,1445,1,72.6,71.5,290,0.20069204152249134,1445,36480,1125,30000,42.5,35040,30650,38.6,270,0.18620689655172415,0,0,0.02422145328719723,35,0.01730103806228374,25,0.006920415224913495,10,0,0,0,0,295,0.20344827586206896,30,0.1016949152542373,0,NA,0,NA,0,NA,125,0.4716981132075472,45,0.16981132075471697,0.10714285714285714,25,0.017241379310344827,0,0
ottawa_ons2022_laurentian_3063_00000_1_7_percent,2270,1,75.1,73.5,605,0.2665198237885463,2245,55500,2075,55300,24.6,53800,55850,21.8,180,0.07929515418502203,65,0.028634361233480177,0.011013215859030838,25,0.006607929515418502,15,0.004405286343612335,10,0,0,0.06607929515418502,150,295,0.12967032967032968,20,0.06779661016949153,0,NA,0,NA,0,NA,145,0.5087719298245614,10,0.03508771929824561,0,55,0.024229074889867842,0,0
ottawa_ons2022_laurentian_hills_3710_00000_3_6_percent,530,1,74.2,72.5,95,0.1792452830188679,530,42000,445,37000,37.2,42600,38600,31.8,45,0.08490566037735849,0,0,0.0660377358490566,35,0.05660377358490566,30,0,0,0,0,0.018867924528301886,10,65,0.12264150943396226,15,0.23076923076923078,0,NA,0,NA,0,NA,0,0,10,0.2,0,0,0,0,0
ottawa_ons2022_laurentian_valley_3711_00000_1_9_percent,1945,1,74.2,73,325,0.16709511568123395,1950,37520,1595,29560,42.2,36480,30360,38.4,235,0.12051282051282051,0,0,0.0641025641025641,125,0.02564102564102564,50,0.03333333333333333,65,0,0,0.007692307692307693,15,250,0.1282051282051282,20,0.08,0,NA,0,NA,0,NA,60,0.2608695652173913,35,0.15217391304347827,0.08823529411764706,25,0.01282051282051282,0,0
ottawa_ons2022_lebreton_development_3064_00999_20_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_ledbury_heron_gate_ridgemont_3065_00000_6_2_percent,1365,1,74.2,72.5,510,0.37362637362637363,1345,29520,705,25850,58,27760,26100,51.7,505,0.3713235294117647,230,0.16911764705882354,0.014705882352941176,20,0.007352941176470588,10,0.011029411764705883,15,0,0,0.5,680,190,0.13970588235294118,30,0.15789473684210525,0,NA,0,NA,0,NA,20,0.12121212121212122,15,0.09090909090909091,0.10714285714285714,85,0.0625,0,0
ottawa_ons2022_leslie_park_bruce_farm_3066_00000_3_8_percent,605,1,76.6,75,200,0.3305785123966942,610,46400,540,38800,34.4,39800,33400,35.6,60,0.09836065573770492,25,0.040983606557377046,0.02459016393442623,15,0,0,0.01639344262295082,10,0,0,0.14754098360655737,90,60,0.09836065573770492,15,0.25,0,NA,0,NA,0,NA,25,0.5555555555555556,0,0,0,20,0.03278688524590164,0,0
ottawa_ons2022_lowertown_east_3067_00000_6_5_percent,1190,1,75.3,74,620,0.5210084033613446,1185,42900,840,45900,36,41700,47400,31.1,390,0.3277310924369748,35,0.029411764705882353,0.02100840336134454,25,0.01680672268907563,20,0,0,0,0,0.17647058823529413,210,140,0.11764705882352941,40,0.2857142857142857,0,NA,0,NA,0,NA,30,0.2857142857142857,0,0,0,435,0.36554621848739494,0,0
ottawa_ons2022_lowertown_west_3068_00000_6_2_percent,915,1,74.5,74,365,0.3989071038251366,910,60800,820,67000,20.8,62300,72600,16.9,110,0.12087912087912088,0,0,0.02197802197802198,20,0.02197802197802198,20,0,0,0,0,0.08241758241758242,75,195,0.21428571428571427,20,0.10256410256410256,0,NA,0,NA,0,NA,100,0.5882352941176471,10,0.058823529411764705,0,240,0.26373626373626374,0,0
ottawa_ons2022_madawaska_valley_3712_00000_7_7_percent,1160,1,74.6,73,290,0.25,1160,33900,905,24400,49.2,32600,25850,44.6,225,0.1939655172413793,10,0.008620689655172414,0.02586206896551724,30,0.01293103448275862,15,0.01293103448275862,15,0,0,0.01293103448275862,15,130,0.11206896551724138,15,0.11538461538461539,0,NA,0,NA,0,NA,40,0.32,15,0.12,0,0,0,0,0
ottawa_ons2022_manor_park_3069_00000_2_5_percent,2075,1,75.4,74,860,0.41445783132530123,2050,45720,1625,47040,31.7,43400,47120,28.2,435,0.20963855421686747,65,0.03140096618357488,0.02891566265060241,60,0.014457831325301205,30,0.014457831325301205,30,0,0,0.13012048192771083,270,255,0.12318840579710146,20,0.0784313725490196,0,NA,0,NA,0,NA,115,0.48936170212765956,10,0.0425531914893617,0.08333333333333333,760,0.3671497584541063,0,0
ottawa_ons2022_manotick_3070_00000_1_7_percent,2290,1,74.1,73,395,0.17248908296943233,2285,60250,2145,63000,21.5,58350,64000,18.9,95,0.04139433551198257,35,0.015250544662309368,0.006535947712418301,15,0.004357298474945534,10,0,0,0,0,0.061002178649237473,140,420,0.1830065359477124,35,0.08333333333333333,0,NA,0,NA,0,NA,210,0.5454545454545454,15,0.03896103896103896,0,60,0.026143790849673203,0,0
ottawa_ons2022_marlborough_3071_00000_2_8_percent,410,1,74,73,60,0.14634146341463414,405,44600,375,37400,34.4,45200,40400,28.6,35,0.08536585365853659,0,0,0,0,0,0,0,0,0,0,0,0,75,0.18518518518518517,0,0,0,NA,0,NA,0,NA,25,0.35714285714285715,10,0.14285714285714285,0,0,0,0,0
ottawa_ons2022_mc_nab_braeside_3713_00000_3_0_percent,1670,1,73.6,72,245,0.1467065868263473,1665,40960,1495,33240,36.7,42080,36520,31.4,110,0.0658682634730539,0,0,0.024024024024024024,40,0.012012012012012012,20,0.012012012012012012,20,0,0,0,0,250,0.1497005988023952,40,0.16,0,NA,0,NA,0,NA,75,0.3488372093023256,30,0.13953488372093023,0.21428571428571427,10,0.006006006006006006,0,0
ottawa_ons2022_merivale_gardens_grenfell_glen_pineglen_country_place_3072_00000_1_1_percent,885,1,75.9,74.5,140,0.15819209039548024,875,63000,810,67000,20.8,61300,68000,18.6,0,0,20,0.022727272727272728,0,0,0,0,0,0,0,0,0.11931818181818182,105,115,0.12994350282485875,15,0.13043478260869565,0,NA,0,NA,0,NA,50,0.45454545454545453,10,0.09090909090909091,0,25,0.028409090909090908,0,0
ottawa_ons2022_metcalfe_3073_00000_1_7_percent,850,1,73.6,72.5,145,0.17058823529411765,855,46100,770,45000,28.8,40400,43400,27.5,55,0.06470588235294118,15,0.01764705882352941,0.011764705882352941,10,0,0,0.011764705882352941,10,0,0,0.029411764705882353,25,195,0.22807017543859648,10,0.05128205128205128,0,NA,0,NA,0,NA,45,0.24324324324324326,10,0.05405405405405406,0.07142857142857142,35,0.041176470588235294,0,0
ottawa_ons2022_mississippi_mills_3405_00000_3_5_percent,3600,1,73.4,72.5,795,0.22083333333333333,3600,44920,3285,38680,33,43080,38320,30,260,0.07212205270457697,0,0,0.022191400832177532,80,0.009708737864077669,35,0.012482662968099861,45,0,0,0.009708737864077669,35,560,0.1553398058252427,70,0.125,0,NA,0,NA,0,NA,210,0.42857142857142855,45,0.09183673469387756,0.10526315789473684,50,0.013869625520110958,0,0
ottawa_ons2022_montague_3406_00000_0_5_percent,755,1,72.9,72,95,0.12582781456953643,745,39400,670,30050,39.2,39000,33400,34.4,75,0.09933774834437085,0,0,0.026490066225165563,20,0.019867549668874173,15,0.013245033112582781,10,0,0,0,0,180,0.23841059602649006,15,0.08333333333333333,0,NA,0,NA,0,NA,40,0.24242424242424243,15,0.09090909090909091,0.2,10,0.013245033112582781,0,0
ottawa_ons2022_munster_ashton_3075_00000_0_8_percent,765,1,73.7,72.5,105,0.13725490196078433,755,51900,675,52100,26.7,45000,44800,28.1,30,0.0392156862745098,10,0.013071895424836602,0.026143790849673203,20,0.026143790849673203,20,0,0,0,0,0.0392156862745098,30,120,0.1568627450980392,0,0,0,NA,0,NA,0,NA,50,0.43478260869565216,25,0.21739130434782608,0.15384615384615385,20,0.026143790849673203,0,0
ottawa_ons2022_richmond_3074_00000_1_6_percent,1570,1,74.2,73,270,0.17197452229299362,1570,56850,1455,61500,23,46960,44760,26.6,90,0.05732484076433121,0,0,0.01592356687898089,25,0.009554140127388535,15,0.006369426751592357,10,0,0,0.025477707006369428,40,255,0.1624203821656051,10,0.0392156862745098,0,NA,0,NA,0,NA,85,0.3469387755102041,20,0.08163265306122448,0.06060606060606061,30,0.01910828025477707,0,0
ottawa_ons2022_navan_sarsfield_3076_00000_3_3_percent,540,1,72.6,71,95,0.17592592592592593,540,44800,475,41200,31.2,44800,42000,27,60,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,90,0.16666666666666666,0,0,0,NA,0,NA,0,NA,25,0.2777777777777778,15,0.16666666666666666,0,215,0.39814814814814814,0,0
