name,number_of_seniors_age_65,percent_of_pop_that_are_seniors_age_65,average_age_of_the_population,median_age_of_the_population,number_of_people_living_alone,percent_of_people_living_alone,number_of_after_tax_income_recipients_age_15,average_after_tax_income_in_2020_among_recipients,number_of_market_income_recipients_age_15,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_who_know_neither_english_nor_french,percent_of_people_who_know_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,number_of_pop_in_labour_force,percent_of_pop_in_labour_force_participation_rate,number_of_pop_unemployed,unemployment_rate,number_of_people_age_25_64_with_no_high_school_diploma,percent_of_people_age_25_64_with_no_high_school_diploma,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,percent_of_people_age_25_64_with_a_postsecondary_degree_diploma_or_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_commute_for_60_minutes_and_over,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24
ottawa_oeycfc_50_vanier_00000_6_8_percent,3295,0.21937416777629826,47.9,45.6,4550,0.3029294274300932,14740,42600,12500,46360,20.8,38880,45480,15.2,2720,0.18115218115218115,175,0.011655011655011656,0.05725699067909454,860,0.02829560585885486,425,0.019640479360852198,295,0.007656458055925432,115,0.2563249001331558,3850,9375,0.6243756243756243,1185,0.1264,1270,0.12366114897760468,9005,0.8768257059396299,6915,0.6733203505355404,2995,0.36568986568986567,925,0.11294261294261294,0.06201550387596899,3980,0.2650682650682651,1455,0.09687083888149134
ottawa_oeycfc_51_westboro_00000_2_6_percent,1415,0.20462762111352134,48.8,47.6,1340,0.19378163412870572,6785,67900,6295,88000,8.1,66200,87200,5.8,640,0.09255242227042661,50,0.0072254335260115606,0.019508670520231215,135,0.008670520231213872,60,0.010115606936416185,70,0,0,0.1495664739884393,1035,4765,0.6885838150289018,315,0.06610703043022036,160,0.032225579053373615,4805,0.9677744209466264,4315,0.8690835850956697,2500,0.5617977528089888,220,0.04943820224719101,0.04639175257731959,345,0.04985549132947977,540,0.07809110629067245
ottawa_oeycfc_9_cardinal_creek_fallingbrook_00000_1_7_percent,4415,0.18743366588834642,48.7,49.2,1945,0.08257270218637232,23285,54950,21795,63050,11.5,52300,62000,8.1,655,0.027807259605179366,175,0.0074309978768577496,0.02802547770700637,660,0.013163481953290871,310,0.012951167728237793,305,0.0012738853503184713,30,0.2464968152866242,5805,16470,0.6992146041180216,1265,0.07680631451123254,710,0.04314797933758736,15750,0.9571558796718322,12460,0.7572166514737162,6825,0.44901315789473684,1210,0.07960526315789473,0.06894484412470024,6290,0.2670912951167728,2685,0.11398853746550626
ottawa_oeycfc_12_carlsbad_springs_findlay_creek_00000_1_8_percent,1980,0.11431870669745958,44.3,42.4,1225,0.07072748267898384,16995,56800,15660,67000,11,51000,62250,7.2,960,0.05541125541125541,425,0.024531024531024532,0.014141414141414142,245,0.006060606060606061,105,0.006926406926406926,120,8.658008658008658e-4,15,0.4932178932178932,8545,13160,0.7595959595959596,1195,0.09080547112462006,805,0.0603448275862069,12535,0.9396551724137931,10405,0.7799850074962519,5270,0.44045131633932305,1120,0.09360635185959047,0.04220045214770158,1185,0.0683982683982684,2000,0.11547344110854503
ottawa_oeycfc_13_carp_fitzroy_kinburn_00000_2_9_percent,2435,0.20199087515553713,49.6,50.4,945,0.07839070924927416,11910,58450,11260,69300,10.4,55750,67600,7.6,565,0.04686851928660307,50,0.00414765657403567,0.03318125259228536,400,0.014102032351721278,170,0.01783492326835338,215,0,0,0.07258399004562423,875,8600,0.7131011608623549,565,0.06569767441860465,365,0.04301708898055392,8120,0.9569829110194461,6415,0.7560400707130229,3360,0.418170504044804,900,0.11200995644057249,0.06330472103004292,255,0.021153048527581916,1140,0.09456656988801328
ottawa_oeycfc_15_chapman_mills_rideau_crest_00000_2_8_percent,2840,0.12508258092931074,45.2,45.2,1560,0.06870733318652279,22275,51040,20270,59700,12,48040,59300,7.1,1320,0.058136974234750054,775,0.034133450781766134,0.015635322616163842,355,0.008808632459810615,200,0.005945826910372164,135,4.404316229905307e-4,10,0.5089187403655583,11555,16930,0.7456507377229685,1620,0.09568812758417011,910,0.05485232067510549,15680,0.9451476793248945,13200,0.7956600361663653,6710,0.4384188173799412,1285,0.0839594903626266,0.05146198830409357,1075,0.04734639947148205,3275,0.14424135652939882
ottawa_oeycfc_16_chatelaine_convent_glen_00000_2_2_percent,4585,0.2968598251861444,52.3,53.2,1945,0.12593072191647783,15200,51800,14265,56250,15.2,49440,56150,11.4,630,0.040803108808290155,80,0.005179669796050502,0.026545807704758822,410,0.010035610229847848,155,0.013920362576885724,215,0.0016186468112657818,25,0.16639689219812237,2570,9275,0.600517966979605,905,0.09757412398921833,590,0.06145833333333333,9010,0.9385416666666667,7185,0.7484375,3475,0.41517323775388293,800,0.0955794504181601,0.05527123848515865,3505,0.2269342829394626,1260,0.08157979928779541
ottawa_oeycfc_17_clementine_riverside_park_00000_3_5_percent,1815,0.24610169491525424,48.5,47.2,1625,0.22033898305084745,7245,43520,6320,47240,19.1,40080,46040,13.7,1230,0.16689280868385345,155,0.021016949152542375,0.029830508474576273,220,0.009491525423728813,70,0.01830508474576271,135,0.002033898305084746,15,0.28677966101694913,2115,4560,0.6187245590230664,610,0.1337719298245614,385,0.08424507658643327,4190,0.9168490153172867,3360,0.7352297592997812,1595,0.40430925221799746,380,0.09632446134347275,0.046908315565031986,465,0.06305084745762712,990,0.1342372881355932
ottawa_oeycfc_18_constance_bay_dunrobin_00000_3_0_percent,1995,0.22957422324510932,51.8,53.2,725,0.08342922899884925,8580,63850,8060,80300,8.9,60750,78900,6.4,400,0.04605641911341393,35,0.004029936672423719,0.028209556706966035,245,0.012665515256188831,110,0.014392630972941854,125,0.0011514104778353484,10,0.09096142774899252,790,5860,0.6747265400115141,485,0.08276450511945392,315,0.05417024935511608,5500,0.945829750644884,4300,0.7394668959587274,2440,0.45395348837209304,675,0.12558139534883722,0.06174957118353345,205,0.02360391479562464,875,0.10069044879171461
ottawa_oeycfc_20_cumberland_navan_vars_00000_1_9_percent,2360,0.2292374939290918,51.2,53.2,765,0.07430791646430306,10210,55400,9540,64300,11.5,52800,63950,8.5,445,0.043224866440019424,25,0.0024283632831471587,0.04176784847013113,430,0.01894123360854784,195,0.022340942204953862,230,0,0,0.06799417192812045,700,6810,0.661486158329286,385,0.0565345080763583,490,0.07,6505,0.9292857142857143,4870,0.6957142857142857,2385,0.37149532710280375,895,0.1394080996884735,0.04094292803970223,3505,0.34045653229723166,945,0.09179213210296261
ottawa_oeycfc_24_glencairn_00000_2_4_percent,1930,0.15813191315034822,45.9,42.8,1060,0.08684965178205653,12005,50240,11120,55950,13.5,46840,54050,9.5,540,0.04424416222859484,230,0.018844735764031135,0.026218762802130275,320,0.01843506759524785,225,0.007374027038099139,90,0,0,0.31298648095043013,3820,8855,0.7255223269151987,885,0.09994353472614342,460,0.04986449864498645,8765,0.9501355013550136,7115,0.7712737127371274,3410,0.42839195979899497,720,0.09045226130653267,0.04540420819490587,400,0.03277345350266284,1050,0.08603031544448997
ottawa_oeycfc_25_goulbourn_munster_richmond_00000_1_3_percent,2065,0.2415204678362573,51.1,51.2,700,0.08187134502923976,8470,58350,7975,68600,10.9,57700,70000,8,315,0.03682057276446522,15,0.0017533606078316774,0.029222676797194622,250,0.017533606078316773,150,0.009935710111046173,85,0,0,0.04850964348334307,415,5790,0.6767971946230275,410,0.07081174438687392,280,0.04882301656495205,5460,0.9520488230165649,4380,0.7637314734088928,2175,0.40427509293680297,695,0.129182156133829,0.0484375,155,0.018118059614260665,750,0.08771929824561403
ottawa_oeycfc_6_blackburn_hamlet_mer_bleue_00000_2_4_percent,1790,0.26998491704374056,51.4,50.8,740,0.11161387631975868,6520,51450,6035,56150,15.4,48680,56500,11.2,350,0.052830188679245285,35,0.005279034690799397,0.030165912518853696,200,0.01809954751131222,120,0.010558069381598794,70,0,0,0.16817496229260936,1115,4235,0.639245283018868,360,0.08500590318772137,350,0.08323424494649227,3860,0.9179548156956004,3050,0.7253269916765755,1645,0.42506459948320413,325,0.08397932816537468,0.03837471783295711,995,0.15007541478129713,635,0.09577677224736049
ottawa_oeycfc_35_new_edinburgh_rockcliffe_park_00000_3_9_percent,1790,0.30995670995670993,53.4,54.8,1110,0.19220779220779222,5740,85200,5505,115700,5.8,84200,115800,4.3,335,0.05800865800865801,25,0.004329004329004329,0.01645021645021645,95,0.007792207792207792,45,0.007792207792207792,45,0,0,0.14285714285714285,825,3615,0.625974025974026,265,0.07330567081604426,50,0.014367816091954023,3430,0.985632183908046,3170,0.9109195402298851,1845,0.5515695067264574,145,0.043348281016442454,0.017006802721088437,715,0.12380952380952381,505,0.08744588744588745
ottawa_oeycfc_36_old_barrhaven_00000_1_7_percent,5065,0.16410173335493278,47.3,47.6,2355,0.07630001619957881,30390,50960,28150,57900,12.5,48000,56850,8.3,1390,0.04503482909444354,535,0.01733354932771748,0.023489389275878826,725,0.011177709379556132,345,0.010691722015227605,330,8.099789405475458e-4,25,0.3248015551595658,10025,22195,0.7190993034181111,2305,0.10385221896823608,1155,0.052667578659370724,20770,0.9471044231646146,16675,0.760373917008664,8190,0.4117647058823529,1835,0.09225741578682756,0.058519793459552494,1105,0.03580106917220152,3880,0.1257087315729791
ottawa_oeycfc_44_portobello_south_00000_1_9_percent,2665,0.12318003235498036,44.7,43.6,1650,0.07626531083891842,21365,54700,19910,62700,11.5,50840,60550,7.6,865,0.03998151143979663,350,0.016173752310536044,0.025878003696857672,560,0.010628465804066543,230,0.013170055452865065,285,0,0,0.43530499075785584,9420,16485,0.7619597873815577,1350,0.0818926296633303,885,0.05412844036697248,15465,0.9458715596330275,12780,0.781651376146789,6500,0.42946812025107367,1140,0.0753221010901883,0.07701283547257877,5770,0.2666358595194085,2615,0.12086896232955859
ottawa_oeycfc_45_queenswood_heights_00000_1_0_percent,2430,0.27882960413080893,52,54.4,655,0.07515777395295467,8670,50400,8060,55500,14.3,47880,54900,11,260,0.02981651376146789,15,0.0017201834862385322,0.024655963302752295,215,0.011467889908256881,100,0.01261467889908257,110,0,0,0.16227064220183487,1415,5300,0.6077981651376146,420,0.07924528301886792,335,0.06014362657091562,5230,0.9389587073608617,3945,0.7082585278276481,1920,0.39344262295081966,565,0.11577868852459017,0.061016949152542375,2050,0.23509174311926606,725,0.0831899024670109
ottawa_oeycfc_47_riverside_south_00000_0_7_percent,1425,0.1529790660225443,47.3,47.6,675,0.07246376811594203,9200,60800,8625,73700,9.2,58550,72400,5.7,365,0.03920515574650913,140,0.015037593984962405,0.028464017185821696,265,0.013963480128893663,130,0.013963480128893663,130,0,0,0.26423200859291085,2460,6995,0.751342642320086,580,0.08291636883488206,225,0.03313696612665685,6560,0.9661266568483063,5660,0.833578792341679,2995,0.46687451286048326,530,0.08261886204208885,0.032448377581120944,455,0.04887218045112782,1095,0.11755233494363929
ottawa_oeycfc_27_hawthorne_meadows_riverview_00000_4_9_percent,3375,0.2065483476132191,45.9,41.6,3520,0.21542227662178703,15815,43200,13735,47960,18.2,39520,45960,12.9,2670,0.16340269277845776,325,0.01988984088127295,0.028466483011937556,465,0.013468013468013467,220,0.011631466176920723,190,0.001224364860728497,20,0.4364860728497092,7130,10430,0.6383108935128519,1285,0.12320230105465005,1010,0.09591642924976258,9525,0.9045584045584045,7690,0.7302943969610636,3290,0.35975943138326955,905,0.0989611809732094,0.050774526678141134,1940,0.11872705018359853,2430,0.14871481028151776
ottawa_oeycfc_48_south_march_00000_1_0_percent,1405,0.12572706935123043,45.8,45.6,660,0.05906040268456376,10980,55600,10135,67400,9.8,51450,64600,6.3,505,0.045210384959713516,220,0.019695613249776187,0.017009847806624886,190,0.009400179051029543,105,0.006714413607878245,75,0,0,0.4722470904207699,5275,8405,0.752461951656222,745,0.08863771564544913,180,0.02142857142857143,8220,0.9785714285714285,7030,0.8369047619047619,3890,0.5078328981723238,545,0.07114882506527415,0.0678191489361702,555,0.049686660698299016,1370,0.12259507829977628
ottawa_oeycfc_49_stittsville_00000_1_2_percent,5485,0.18198407431984073,48,47.2,2270,0.07531519575315196,29770,59500,28050,71400,9.5,56500,69700,6.8,995,0.033007132194393766,300,0.009953550099535502,0.01891174518911745,570,0.0092899800928998,280,0.008626410086264101,260,0,0,0.23224950232249503,7000,21635,0.7178168546781686,1735,0.08019412988213542,715,0.03317865429234339,20840,0.9670533642691416,17715,0.8220417633410673,9640,0.4844221105527638,1505,0.07562814070351759,0.056455571919489446,880,0.029197080291970802,3105,0.10301924353019244
ottawa_oeycfc_38_ottawa_east_sandy_hill_00000_7_6_percent,2900,0.1698886936145284,42.1,36,4660,0.27299355594610425,16505,48320,14945,56350,13.5,43560,54000,8.4,3615,0.21171303074670572,120,0.007027818448023426,0.02635431918008785,450,0.012298682284040996,210,0.012005856515373352,205,5.856515373352855e-4,10,0.3191800878477306,5450,11575,0.677891654465593,1810,0.15637149028077754,505,0.051295073641442354,9335,0.9481970543423057,8130,0.8257998984255968,4730,0.48438300051203276,670,0.06861239119303636,0.05205205205205205,2750,0.16105417276720352,4330,0.2536613942589338
ottawa_chrc_13_western_ottawa_community_resource_centre_00000_1_8_percent,25665,0.19494132391477725,48.8,48.4,10995,0.08351372906460067,129795,57450,121520,68400,10.4,54500,66700,7.4,5875,0.04462251253228012,1855,0.014089856063195473,0.020925904827009987,2755,0.011165546314230375,1470,0.00862101705214386,1135,7.595609737571684e-5,10,0.25638980669173217,33755,92580,0.7032015495043865,7875,0.08506156837329877,3535,0.038170823885109596,89080,0.9618831659647986,74710,0.8067163373285823,40270,0.4753866131507496,7005,0.08269389682445992,0.053864433631322844,4165,0.031635714556986064,13385,0.10166723633739698
ottawa_chrc_7_pinecrest_queensway_community_health_centre_00000_3_4_percent,9610,0.23672866116516814,48.7,47.2,8465,0.2085232171449686,39675,44800,34735,49720,18.7,39960,48760,13.6,5090,0.12540034491254004,650,0.01601379650160138,0.028085735402808575,1140,0.014781966001478197,600,0.010593742301059375,430,9.854644000985464e-4,40,0.33000739098300075,13395,25200,0.6208425720620843,3300,0.13095238095238096,2590,0.09887383088375644,23600,0.9009352929948463,18705,0.7140675701469746,8295,0.37876712328767126,2240,0.10228310502283106,0.05786951713969775,1985,0.04890367085489037,4790,0.11799482694913167
ottawa_chrc_1_carlington_community_and_health_services_00000_4_1_percent,8905,0.20849918051978458,47.8,46.8,8730,0.20440177944275345,41865,54450,37680,65800,12.8,51350,64800,8.8,4880,0.11425895574806837,770,0.018028564738937016,0.027159915710606414,1160,0.01287754624209787,550,0.010770311402481855,460,0.0011706860220088973,50,0.27405759775228283,11705,28410,0.6651837977054554,3070,0.10806054206265399,2100,0.07324729682595046,26570,0.9267527031740496,22435,0.7825252877572375,11930,0.4707971586424625,1910,0.07537490134175218,0.04292168674698795,2100,0.04916881292437368,5140,0.12034652306251463
ottawa_chrc_12_vanier_community_services_centre_00000_6_8_percent,3300,0.22,47.9,45.6,4535,0.30233333333333334,14725,42560,12475,46240,21,38840,45400,15.3,2720,0.18127290903032323,175,0.011666666666666667,0.058333333333333334,875,0.028666666666666667,430,0.02,300,0.007666666666666666,115,0.257,3855,9335,0.6223333333333333,1180,0.12640599892876273,1285,0.1255495847581827,8950,0.8744504152418173,6855,0.6697606253053249,2960,0.3629675045984059,925,0.11342734518700184,0.06298449612403101,3965,0.2643333333333333,1465,0.09766666666666667
ottawa_chrc_6_orleans_cumberland_community_resource_centre_00000_1_8_percent,12870,0.19017362393793869,48.4,48.4,5525,0.08164019209456963,66965,54000,62525,61550,12.1,51040,60350,8.5,2350,0.0347247875877355,605,0.008939785740672331,0.028885933806146572,1955,0.012632978723404254,855,0.014479905437352246,980,5.171394799054373e-4,35,0.26300236406619387,17800,47175,0.6970816401920946,3620,0.07673555908850027,2595,0.0545225338796092,45000,0.9454774661203909,35665,0.7493434184263053,18370,0.42181400688863374,4020,0.09230769230769231,0.06541683286796969,18470,0.27292205393424457,7220,0.10668636867380864
ottawa_chrc_4_lowertown_community_resource_centre_00000_6_1_percent,2515,0.20888704318936877,46.6,44,4270,0.3546511627906977,11790,50360,10260,59650,14.9,46760,58850,10.4,2370,0.19692563356875778,110,0.009136212624584718,0.03197674418604651,385,0.018687707641196014,225,0.011627906976744186,140,0,0,0.287375415282392,3460,7830,0.6506024096385542,960,0.12260536398467432,610,0.07605985037406483,7410,0.9239401496259352,6365,0.793640897755611,3505,0.5101892285298398,450,0.06550218340611354,0.052552552552552555,2355,0.19559800664451826,1495,0.12416943521594684
ottawa_chrc_9_sandy_hill_community_health_centre_00000_8_5_percent,2310,0.13151152860802734,40,33.6,4735,0.2695701679476231,16910,48600,15560,56750,12.1,43600,54150,7,3675,0.20922288642186165,110,0.0062624537432393965,0.024765157984628524,435,0.011101622544833475,195,0.011670936521491603,205,0.001138627953316254,20,0.3410190720182181,5990,12445,0.708511243951039,1915,0.1538770590598634,465,0.044391408114558474,10010,0.9556085918854416,8820,0.8420047732696897,5130,0.48717948717948717,700,0.06647673314339982,0.04757462686567164,2640,0.1502988898377455,4770,0.27156276686592656
ottawa_chrc_10_somerset_west_community_health_centre_00000_4_1_percent,5035,0.1804982971858756,45.8,42,8055,0.28876142677899264,27420,60200,24725,76300,9.8,54750,70200,7,3815,0.1367873789888849,670,0.024022947292936535,0.0247400501972033,690,0.013266403728935103,370,0.007529580494801004,210,0.002151308712800287,60,0.22481176048762996,6270,19940,0.714951595553962,1885,0.09453360080240722,1040,0.05203902927195397,18940,0.9477107830873155,16470,0.8241180885664248,10125,0.5609418282548476,1015,0.05623268698060942,0.04755865567533291,1675,0.06005736823234134,2875,0.1030650654239111
ottawa_chrc_21_carleton_university_campus_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_chrc_5_nepean_rideau_and_osgoode_community_resource_centre_00000_2_1_percent,33035,0.19556015983424596,48.2,48,15075,0.08924078733165607,166275,53150,153320,61750,12.6,50120,60750,8.6,9870,0.05842829658132307,2990,0.01770068671560502,0.022022259057542033,3720,0.010892730286526165,1840,0.009412739758465545,1590,9.47193937958797e-4,160,0.31076841108216907,52495,116485,0.6895663756104781,11275,0.09679357857234837,6920,0.05992379632836855,108565,0.9401195012123311,88275,0.7644180810529961,43960,0.41783100465735196,10535,0.10013306719893546,0.05210816142023506,6440,0.038124556002841585,20405,0.12079325144294806
ottawa_chrc_11_south_east_ottawa_community_health_centre_00000_3_6_percent,18460,0.21956586381207255,47.9,46.8,13135,0.15622955694320548,82290,47120,72140,53700,17.1,43680,52200,12.1,10285,0.12232397716460514,1805,0.021468926553672316,0.021587867975022303,1815,0.010585786500148677,890,0.008861135890573892,745,0.0010110020814748737,85,0.40743383883437406,34255,53135,0.6319576593720266,6455,0.12148301496188953,5155,0.09511070110701107,49050,0.9049815498154982,39050,0.7204797047970479,18175,0.3893530419880034,4715,0.10100685518423308,0.04688050757842792,7525,0.08950341956586381,11420,0.135831103181683
ottawa_chrc_8_rideau_rockcliffe_community_resource_centre_00000_4_3_percent,7745,0.25339440536561425,50.4,50.8,6610,0.21626042859479797,30075,50920,25740,61600,16.3,47920,61250,11.8,4440,0.14528795811518325,440,0.014397905759162303,0.03370418848167539,1030,0.01668848167539267,510,0.012761780104712041,390,0.0032722513089005235,100,0.30382853403141363,9285,17855,0.5842604712041884,2105,0.11789414729767572,2255,0.11423505572441743,17490,0.8860182370820668,13985,0.7084599797365755,6195,0.39345824071133695,1450,0.09209272785011115,0.06015831134564644,7425,0.24296465968586387,3080,0.10076885326353673
ottawa_chrc_3_eastern_ottawa_resource_centre_00000_2_0_percent,23165,0.20112871716952463,48.3,47.6,11400,0.09897981332754505,113230,52800,103745,60250,13.7,49360,59050,9.5,6875,0.05969177338832212,1650,0.014326025613197308,0.02669850227914044,3075,0.01367484263077925,1575,0.011417408291729976,1315,6.511829824180595e-4,75,0.33609724332537444,38710,77350,0.6715867158671587,7440,0.09618616677440207,5385,0.06813006072874495,73660,0.9319331983805668,59310,0.7503795546558705,29185,0.41749517201916886,6490,0.09284028324154209,0.04700061842918986,18770,0.16296939439982636,12970,0.11261124375949642
ottawa_chrc_2_centretown_community_health_centre_00000_5_2_percent,7825,0.1746067165011715,44.8,40.8,14655,0.32701104540890324,44175,64100,41175,82400,8.1,57850,74900,5.5,5405,0.12059348505131638,365,0.008144594443824612,0.023875934396965302,1070,0.012495816132991186,560,0.009037152739038268,405,0.0013388374428204841,60,0.20908178065379895,9370,32885,0.733794488452527,3220,0.09791698342709441,1115,0.03588093322606597,29960,0.964119066773934,26795,0.8622687047465809,17145,0.5781487101669196,1185,0.03995953464845726,0.036290322580645164,3230,0.07207408233850274,5915,0.1319870579047194
ottawa_ward_14_somerset_00000_5_9_percent,5380,0.14697445704138778,42.8,36.8,14755,0.4030870099713154,35975,55450,32320,69200,10.4,48000,60300,7.2,6185,0.16894291177273968,735,0.020076481835564052,0.02895383774924884,1060,0.01447691887462442,530,0.011062551215514886,405,0.002185195301830101,80,0.2689155968314668,9845,27190,0.7426932532095056,2845,0.10463405663847003,1495,0.05623471882640587,25090,0.9437652811735942,21770,0.8188828286627797,13680,0.5619223659889094,1130,0.046416101868966934,0.04487482286254133,2865,0.07825730674679049,4645,0.12689523289168148
ottawa_ward_23_kanata_south_00000_1_6_percent,6955,0.1847768331562168,48.2,47.6,3205,0.08514877789585547,37215,53700,34675,61800,11.8,50800,60500,8.4,1695,0.04503188097768331,485,0.012886940348080245,0.02059253354590142,775,0.01315265045834994,495,0.00624418759133785,235,0,0,0.25534741596917765,9610,26715,0.7098445595854922,2405,0.09002433090024331,1225,0.045378773847008703,25765,0.9544360066679015,21480,0.7957029079459159,11155,0.4588646647470177,1765,0.07260386672151378,0.04344512195121951,1330,0.03533944466586954,3680,0.09776833156216791
ottawa_ward_4_kanata_north_00000_1_9_percent,6595,0.20817550505050506,49.6,49.2,3055,0.09643308080808081,31045,57850,28895,70000,10.2,54250,67300,7.2,1850,0.05839646464646465,830,0.026195360580716427,0.014991320814265425,475,0.007574562095628847,240,0.0061543317026984375,195,0,0,0.4241754773552154,13440,21500,0.6785545210667508,2010,0.09348837209302326,535,0.02476851851851852,21065,0.9752314814814815,18365,0.8502314814814815,10305,0.5287326834273987,1300,0.06670087224217547,0.06198573779484366,1190,0.037557203724159695,3485,0.11000631313131314
ottawa_ward_17_capital_00000_4_3_percent,6700,0.21115663410022062,46.2,44.4,6355,0.2002836432398361,31045,61300,29140,77400,9,57750,74600,6.1,3790,0.11944531988654271,250,0.00787897888433659,0.02001260636621494,635,0.010242672549637568,325,0.007248660573589662,230,0.0012606366214938543,40,0.2483454144342893,7880,21845,0.6884651749133313,2290,0.10482948043030442,585,0.029778569610587936,19055,0.9699669127004327,17150,0.8729956731992874,10285,0.5259524418307339,1120,0.057274354385067755,0.03581117742810635,2390,0.0753230381342578,5385,0.16971320516861016
ottawa_ward_15_kitchissippi_00000_3_3_percent,6195,0.20202184901353334,47.9,46,7385,0.24082830588618948,30195,68200,28055,88200,7.9,64100,83300,5.8,2890,0.09424425240502202,300,0.00978314038806457,0.02152290885374205,660,0.010272297407467797,315,0.008641774009457035,265,9.783140388064568e-4,30,0.177727050383173,5450,21715,0.7081363117560737,1715,0.0789776652083813,720,0.032944406314344546,21130,0.9668268130862503,18840,0.8620452985586822,11685,0.5843960990247562,905,0.04526131532883221,0.038181818181818185,1545,0.05038317299853253,2620,0.0854394260557639
ottawa_ward_13_rideau_rockcliffe_00000_4_2_percent,7865,0.2558139534883721,50.5,50.8,6615,0.21515693608716865,30275,52350,26105,63800,15.5,49480,63500,11.2,4290,0.13951219512195123,435,0.014146341463414635,0.030569105691056912,940,0.015284552845528456,470,0.01121951219512195,345,0.002926829268292683,90,0.29788617886178864,9160,18130,0.5895934959349594,2085,0.11500275785990072,2160,0.10900832702498107,17655,0.8909916729750189,14255,0.719404491546808,6490,0.4043613707165109,1400,0.08722741433021806,0.05687203791469194,7180,0.2334959349593496,3065,0.09969100666775085
ottawa_ward_1_orl_ans_east_cumberland_00000_1_7_percent,8495,0.21948068724970934,50,50.8,3350,0.08655212504844335,38320,53900,35770,61300,12.4,51400,60600,9,1145,0.02958656330749354,255,0.006588296085777032,0.027515824828833486,1065,0.01253068079059553,485,0.013176592171554063,510,9.042759333419455e-4,35,0.20423717865908797,7905,25830,0.6674418604651163,1985,0.07684862562911343,1310,0.049819357292260884,24985,0.9501806427077392,19640,0.7469100589465678,10240,0.42944013420004196,2235,0.09373034179073181,0.06383763837638376,10220,0.26404857253584807,3915,0.10114972225810619
ottawa_ward_18_alta_vista_00000_4_4_percent,7685,0.21678420310296193,48.3,46.8,6005,0.1693935119887165,34715,49080,30525,57950,15.6,46160,56050,11.2,4335,0.12228490832157969,815,0.022993370009874455,0.025109324305261672,890,0.01184934405416843,420,0.010438707857243617,370,0.001410636196924813,50,0.35477500352659047,12575,22575,0.6369022429115531,2500,0.11074197120708748,2440,0.10391822827938671,21045,0.8962947189097104,16985,0.723381601362862,8095,0.40313745019920316,1980,0.09860557768924302,0.04488255033557047,3760,0.10607984200874594,4280,0.12073342736248237
ottawa_ward_16_river_00000_3_2_percent,8155,0.21764077929009876,47.8,46.4,6340,0.16920202828929812,36660,48360,32395,54600,16.7,44000,53150,11.7,4495,0.11997864673695449,785,0.020952889363405846,0.027759241959161886,1040,0.01427999466168424,535,0.01000934205258241,375,0.0014680368343787534,55,0.3642065928199653,13645,23885,0.6375283598024823,3015,0.12622985137115345,2220,0.09167871154243237,21985,0.9079083212884576,17725,0.7319843072475738,8335,0.3992814371257485,2045,0.09796407185628743,0.04947707160096541,2325,0.06205792072601094,5100,0.13610888710968774
ottawa_ward_7_bay_00000_3_6_percent,10460,0.2615980992872327,50.2,49.6,8500,0.21257971739402276,39180,48240,34495,55150,16.9,45200,54300,12.5,4785,0.11965491372843211,660,0.016506189821182942,0.02425909716143554,970,0.013254970613980243,530,0.008628235588345629,345,0.0010003751406777541,40,0.3047392772289609,12185,24185,0.6047761940485121,2950,0.1219764316725243,2305,0.0910347551342812,23015,0.9089652448657188,18690,0.7381516587677726,8870,0.417608286252354,1980,0.09322033898305085,0.059731816334823246,1905,0.047642866074778044,4205,0.1051644366637489
ottawa_ward_9_knoxdale_merivale_00000_2_8_percent,8195,0.25509727626459144,49.5,48.8,4075,0.12684824902723735,31535,48320,28450,53200,17,45320,53150,12.4,2795,0.08701743462017435,560,0.017434620174346202,0.02210460772104608,710,0.011986301369863013,385,0.00809464508094645,260,0.001556662515566625,50,0.29763387297633875,9560,19865,0.6184620174346201,2225,0.11200604077523282,1795,0.08966033966033966,18225,0.9103396603396603,14300,0.7142857142857143,6900,0.391156462585034,2005,0.11366213151927437,0.047218326320710616,1170,0.03642590286425903,3905,0.12155642023346304
