name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,number_in_the_labour_force_age_15,number_employed_age_15,number_unemployed_age_15,number_not_in_labour_force_age_15,participation_rate,employment_rate,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized,number_of_children_eligible_for_instruction_in_the_minority_official_language,percent_of_children_eligible_for_instruction_in_the_minority_official_language,number_of_children_not_eligible_for_instruction_in_the_minority_official_language,percent_of_children_not_eligible_for_instruction_in_the_minority_official_language,number_1_year_mobility_total,number_1_year_non_movers,number_1_year_movers,number_1_year_non_migrants,number_1_year_migrants,number_1_year_intraprovincial_migrants,number_1_year_interprovincial_migrants,number_1_year_external_migrants,percent_1_year_non_movers,percent_1_year_movers,percent_1_year_migrants.x,percent_1_year_migrants.y,percent_1_year_intraprovincial_migrants,percent_1_year_interprovincial_migrants,percent_1_year_external_migrants,number_5_year_mobility_total,number_5_year_non_movers,number_5_year_movers,number_5_year_non_migrants,number_5_year_migrants,number_5_year_intraprovincial_migrants,number_5_year_interprovincial_migrants,number_5_year_external_migrants,percent_5_year_non_movers,percent_5_year_movers,percent_5_year_migrants.x,percent_5_year_migrants.y,percent_5_year_intraprovincial_migrants,percent_5_year_interprovincial_migrants,percent_5_year_external_migrants
ottawa_ons2022_beckwith_3401_00000_1_8_percent,680,105,0.15441176470588236,65,0.09558823529411764,395,0.5808823529411765,0.16176470588235295,0,0.058823529411764705,0.0661764705882353,0.014705882352941176,0.04411764705882353,0,0.08823529411764706,0,0,0,0.0641025641025641,0.03676470588235294,365,315,45,205,64,55,12,62800,73200,57600,67200,8,9,0.7692307692307693,0,30,0.04411764705882353,0,0,0,0,0,0,42,48,110,10,0.05555555555555555,45,10,30,0,40,0,0,245,0.362962962962963,25,0.037037037037037035,180,0.9,0,0,10,0.05,0,0,10,0.05,120,0.38095238095238093,40,0.12698412698412698,0.9358974358974359,0.05,60,0,10,30,0,15,0,0,0,0,0,0,0,620,0,0.014705882352941176,0.04411764705882353,0,0.022058823529411766,0,0,0,0,0,0,0,0.9117647058823529,130,0.896551724137931,15,0.10344827586206896,665,560,110,10,100,100,0,0,0.8421052631578947,0.16541353383458646,0.015037593984962405,0.15037593984962405,0.15037593984962405,0,0,640,315,320,10,310,280,25,0,0.4921875,0.5,0.015625,0.484375,0.4375,0.0390625,0
ottawa_ons2022_beechwood_cemetery_3006_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_bells_corners_east_3007_00000_1_1_percent,455,45,0.0989010989010989,45,0.0989010989010989,280,0.6153846153846154,0.18681318681318682,0,0.14285714285714285,0.08791208791208792,0.04395604395604396,0.03296703296703297,0,0.15384615384615385,0,0,0,0.12280701754385964,0.12087912087912088,275,245,25,140,67,60,9,48800,54200,45200,51400,10,15,0.7192982456140351,0,0,0,0,0,0,0,0,0,45,49,85,10,0.09523809523809523,40,20,15,0,65,0,0,105,0.23076923076923078,0,0,100,0.6896551724137931,30,0.20689655172413793,15,0.10344827586206896,0,0,0,0,95,0.3877551020408163,15,0.061224489795918366,0.8596491228070176,0.1724137931034483,70,10,0,45,0,15,0,10,0,0,0,0,0,380,0.02197802197802198,0,0.0989010989010989,0,0.03296703296703297,0,0.02197802197802198,0,0,0,0,0,0.8351648351648352,35,0.6363636363636364,15,0.2727272727272727,450,435,20,20,0,0,0,0,0.9666666666666667,0.044444444444444446,0.044444444444444446,0,0,0,0,440,320,125,95,30,0,25,0,0.7272727272727273,0.2840909090909091,0.2159090909090909,0.06818181818181818,0,0.056818181818181816,0
ottawa_ons2022_bells_corners_west_3008_00000_2_6_percent,430,55,0.12790697674418605,55,0.12790697674418605,265,0.6162790697674418,0.12790697674418605,0.05813953488372093,0.18604651162790697,0.08139534883720931,0.023255813953488372,0.05813953488372093,0,0.22093023255813954,0.06976744186046512,0.4,0,0.14814814814814814,0.13953488372093023,250,230,20,130,67,61,8,45400,50000,43200,49600,14,20,0.5925925925925926,30,50,0.11627906976744186,0,0,30,0.09523809523809523,0,0,43,40,55,50,0.47619047619047616,35,10,25,0,80,25,0,130,0.3023255813953488,10,0.023255813953488372,95,0.7307692307692307,20,0.15384615384615385,10,0.07692307692307693,0,0,0,0,105,0.45652173913043476,0,0,0.8518518518518519,0.07692307692307693,95,0,0,65,0,25,0,0,0,0,0,0,0,335,0,0,0.1511627906976744,0,0.05813953488372093,0,0,0,0,0,0,0,0.7790697674418605,45,0.75,15,0.25,425,395,35,20,10,10,0,0,0.9294117647058824,0.08235294117647059,0.047058823529411764,0.023529411764705882,0.023529411764705882,0,0,405,250,160,95,60,20,20,25,0.6172839506172839,0.3950617283950617,0.2345679012345679,0.14814814814814814,0.04938271604938271,0.04938271604938271,0.06172839506172839
ottawa_ons2022_billings_bridge_heron_park_3009_00000_6_4_percent,855,165,0.19298245614035087,100,0.11695906432748537,445,0.52046783625731,0.15204678362573099,0.10526315789473684,0.28654970760233917,0.04678362573099415,0,0.029239766081871343,0,0.4853801169590643,0.14035087719298245,0.5217391304347826,0,0.10989010989010989,0.19298245614035087,410,370,40,280,60,54,10,38800,43000,37400,44800,14,20,0.7692307692307693,120,225,0.2631578947368421,40,0.21621621621621623,110,0.2037037037037037,80,0.6153846153846154,39,36,130,110,0.44,40,0,25,0,245,90,0,405,0.47368421052631576,85,0.09941520467836257,135,0.6428571428571429,55,0.2619047619047619,0,0,0,0,15,0.07142857142857142,160,0.43243243243243246,45,0.12162162162162163,0.8901098901098901,0.047619047619047616,415,0,10,290,0,85,15,10,0,0,0,0,0,445,0,0.011695906432748537,0.3391812865497076,0,0.09941520467836257,0.017543859649122806,0.011695906432748537,0,0,0,0,0,0.52046783625731,185,0.9487179487179487,10,0.05128205128205128,850,650,200,160,40,0,15,25,0.7647058823529411,0.23529411764705882,0.18823529411764706,0.047058823529411764,0,0.01764705882352941,0.029411764705882353,805,360,445,240,205,25,70,110,0.4472049689440994,0.5527950310559007,0.2981366459627329,0.2546583850931677,0.031055900621118012,0.08695652173913043,0.13664596273291926
ottawa_ons2022_blackburn_hamlet_3010_00000_2_3_percent,2130,370,0.17370892018779344,270,0.1267605633802817,1130,0.5305164319248826,0.16901408450704225,0.04225352112676056,0.13380281690140844,0.028169014084507043,0.018779342723004695,0.009389671361502348,0,0.19248826291079812,0.03990610328638498,0.32075471698113206,0,0.07964601769911504,0.0892018779342723,1155,1050,105,600,66,60,9,54850,61100,52750,62950,10,14,0.7610619469026548,85,150,0.07058823529411765,50,0.1111111111111111,90,0.06818181818181818,0,0,42,44,360,195,0.2746478873239437,60,40,20,0,285,90,0,1255,0.5905882352941176,225,0.10588235294117647,435,0.7981651376146789,55,0.10091743119266056,30,0.05504587155963303,0,0,25,0.045871559633027525,505,0.48095238095238096,80,0.0761904761904762,0.9203539823008849,0.027522935779816515,410,20,0,295,0,60,0,10,0,0,0,0,15,1715,0.009389671361502348,0,0.13849765258215962,0,0.028169014084507043,0,0.004694835680751174,0,0,0,0,0.007042253521126761,0.8051643192488263,460,0.9787234042553191,15,0.031914893617021274,2110,1955,160,115,40,0,10,25,0.9265402843601895,0.07582938388625593,0.054502369668246446,0.018957345971563982,0,0.004739336492890996,0.011848341232227487,2040,1430,610,395,210,55,55,100,0.7009803921568627,0.29901960784313725,0.19362745098039216,0.10294117647058823,0.02696078431372549,0.02696078431372549,0.049019607843137254
ottawa_ons2022_blossom_park_timbermill_3011_00000_2_0_percent,1725,320,0.1855072463768116,285,0.16521739130434782,935,0.5420289855072464,0.1072463768115942,0.08695652173913043,0.2782608695652174,0.020289855072463767,0.005797101449275362,0.017391304347826087,0,0.43478260869565216,0.0782608695652174,0.3253012048192771,0,0.0748663101604278,0.07536231884057971,880,780,100,525,62,55,11,53600,58100,51400,59100,10,15,0.7272727272727273,135,70,0.04057971014492753,40,0.09411764705882353,20,0.017857142857142856,0,0,38,39,185,205,0.3037037037037037,35,10,30,0,480,150,0,880,0.5086705202312138,105,0.06069364161849711,355,0.797752808988764,70,0.15730337078651685,10,0.02247191011235955,0,0,15,0.033707865168539325,325,0.4166666666666667,55,0.07051282051282051,0.9358288770053476,0.06741573033707865,750,0,25,325,0,330,30,0,0,0,0,0,10,980,0,0.014492753623188406,0.18840579710144928,0,0.19130434782608696,0.017391304347826087,0,0,0,0,0,0.005797101449275362,0.5681159420289855,360,0.8275862068965517,75,0.1724137931034483,1715,1525,185,90,90,50,25,20,0.8892128279883382,0.10787172011661808,0.052478134110787174,0.052478134110787174,0.029154518950437316,0.014577259475218658,0.011661807580174927,1655,1060,590,375,215,35,110,70,0.6404833836858006,0.3564954682779456,0.22658610271903323,0.1299093655589124,0.021148036253776436,0.06646525679758308,0.04229607250755287
ottawa_ons2022_bonnechere_valley_3703_00000_4_5_percent,145,0,0,0,0,70,0.4827586206896552,0.5172413793103449,0,0,0.06896551724137931,0,0,0,0,0,NA,0,0.2857142857142857,0.1724137931034483,55,50,0,90,38,35,0,40000,38000,37000,35500,28,30,0.6428571428571429,0,0,0,0,NA,0,0,0,0,64,66,75,0,NA,10,0,0,0,0,0,0,45,0.3103448275862069,0,0,35,1,0,0,0,0,0,0,0,0,20,0.4,10,0.2,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,145,130,10,0,10,10,0,0,0.896551724137931,0.06896551724137931,0,0.06896551724137931,0.06896551724137931,0,0,145,95,45,0,45,45,0,0,0.6551724137931034,0.3103448275862069,0,0.3103448275862069,0.3103448275862069,0,0
ottawa_ons2022_borden_farm_fisher_glen_3012_00000_3_2_percent,855,105,0.12280701754385964,40,0.04678362573099415,430,0.5029239766081871,0.3333333333333333,0.05232558139534884,0.23837209302325582,0.05232558139534884,0.023255813953488372,0.023255813953488372,0,0.21511627906976744,0.017543859649122806,0.10344827586206896,0,0.03529411764705882,0.1695906432748538,370,340,25,380,49,45,7,53300,57500,50000,57000,13,16,0.8235294117647058,15,65,0.07602339181286549,0,0,35,0.07608695652173914,20,0.07017543859649122,50,54,285,40,0.23529411764705882,45,20,20,0,205,45,0,335,0.391812865497076,20,0.023391812865497075,130,0.8125,20,0.125,10,0.0625,0,0,0,0,180,0.5294117647058824,35,0.10294117647058823,0.9529411764705882,0,185,0,15,45,0,75,10,10,10,0,0,0,10,675,0,0.01744186046511628,0.05232558139534884,0,0.0872093023255814,0.011627906976744186,0.011627906976744186,0.011627906976744186,0,0,0,0.011627906976744186,0.7848837209302325,95,0.8636363636363636,15,0.13636363636363635,860,755,100,65,40,10,20,10,0.877906976744186,0.11627906976744186,0.0755813953488372,0.046511627906976744,0.011627906976744186,0.023255813953488372,0.011627906976744186,835,535,295,160,130,40,55,40,0.6407185628742516,0.3532934131736527,0.19161676646706588,0.15568862275449102,0.04790419161676647,0.0658682634730539,0.04790419161676647
ottawa_ons2022_braemar_park_belair_heights_copeland_park_3013_00000_4_5_percent,975,145,0.14871794871794872,135,0.13846153846153847,520,0.5333333333333333,0.17435897435897435,0.041025641025641026,0.18461538461538463,0.041025641025641026,0.010256410256410256,0.03076923076923077,0,0.23076923076923078,0.046153846153846156,0.3,0,0.057692307692307696,0.16923076923076924,545,490,55,285,66,59,10,53000,58700,48700,57700,9,13,0.75,45,50,0.05128205128205128,0,0,25,0.03937007874015748,0,0,42,42,170,60,0.24489795918367346,40,10,30,0,180,40,0,465,0.47692307692307695,35,0.035897435897435895,185,0.7708333333333334,35,0.14583333333333334,20,0.08333333333333333,0,0,0,0,250,0.5102040816326531,45,0.09183673469387756,0.9519230769230769,0,225,15,15,120,0,30,15,10,0,0,0,0,0,750,0.015384615384615385,0.015384615384615385,0.12307692307692308,0,0.03076923076923077,0.015384615384615385,0.010256410256410256,0,0,0,0,0,0.7692307692307693,155,0.9117647058823529,15,0.08823529411764706,965,825,140,90,50,20,20,0,0.8549222797927462,0.14507772020725387,0.09326424870466321,0.05181347150259067,0.02072538860103627,0.02072538860103627,0,950,530,420,195,225,75,65,85,0.5578947368421052,0.4421052631578947,0.20526315789473684,0.23684210526315788,0.07894736842105263,0.06842105263157895,0.08947368421052632
ottawa_ons2022_bridlewood_emerald_meadows_3014_00000_1_2_percent,2775,555,0.2,410,0.14774774774774774,1515,0.5459459459459459,0.1063063063063063,0.02702702702702703,0.26306306306306304,0.025225225225225224,0.016216216216216217,0.007207207207207207,0,0.26846846846846845,0.036036036036036036,0.15037593984962405,0,0.04276315789473684,0.03063063063063063,1640,1495,145,585,74,67,9,55800,65800,50280,63900,7,10,0.8552631578947368,100,80,0.02888086642599278,25,0.03424657534246575,55,0.03151862464183381,0,0,37,39,295,130,0.1262135922330097,70,45,20,0,730,75,0,1190,0.42882882882882883,135,0.04864864864864865,590,0.8428571428571429,60,0.08571428571428572,15,0.02142857142857143,0,0,40,0.05714285714285714,790,0.5284280936454849,110,0.07357859531772576,0.9572368421052632,0.05714285714285714,745,50,30,355,0,185,55,20,25,0,10,0,20,2030,0.018018018018018018,0.010810810810810811,0.12792792792792793,0,0.06666666666666667,0.01981981981981982,0.007207207207207207,0.009009009009009009,0,0.0036036036036036037,0,0.007207207207207207,0.7315315315315315,620,0.8322147651006712,130,0.174496644295302,2740,2485,255,180,75,40,30,10,0.906934306569343,0.09306569343065693,0.06569343065693431,0.02737226277372263,0.014598540145985401,0.010948905109489052,0.0036496350364963502,2640,1640,1005,560,440,150,255,35,0.6212121212121212,0.3806818181818182,0.21212121212121213,0.16666666666666666,0.056818181818181816,0.09659090909090909,0.013257575757575758
ottawa_ons2022_britannia_3015_00000_4_2_percent,1215,180,0.14814814814814814,190,0.15637860082304528,625,0.51440329218107,0.18106995884773663,0.12396694214876033,0.41735537190082644,0.024793388429752067,0,0.01652892561983471,0,0.5165289256198347,0.18930041152263374,0.5,0,0.0967741935483871,0.24691358024691357,530,460,65,500,52,45,12,44000,43800,39400,43700,18,25,0.6935483870967742,230,210,0.1728395061728395,55,0.22448979591836735,135,0.18120805369127516,20,0.09090909090909091,41,42,220,150,0.38961038961038963,30,0,20,0,505,150,0,650,0.5371900826446281,140,0.11570247933884298,195,0.6610169491525424,70,0.23728813559322035,0,0,0,0,25,0.0847457627118644,165,0.358695652173913,40,0.08695652173913043,0.8951612903225806,0.06779661016949153,625,10,0,490,0,85,20,25,0,0,0,0,0,590,0.008264462809917356,0,0.4049586776859504,0,0.07024793388429752,0.01652892561983471,0.02066115702479339,0,0,0,0,0,0.48760330578512395,235,0.9591836734693877,15,0.061224489795918366,1210,1055,150,90,60,25,20,15,0.871900826446281,0.12396694214876033,0.0743801652892562,0.049586776859504134,0.02066115702479339,0.01652892561983471,0.012396694214876033,1180,705,475,205,270,50,100,115,0.597457627118644,0.4025423728813559,0.17372881355932204,0.2288135593220339,0.0423728813559322,0.0847457627118644,0.09745762711864407
ottawa_ons2022_brookside_briarbrook_morgans_grant_3016_00000_1_0_percent,1955,475,0.24296675191815856,345,0.17647058823529413,1050,0.5370843989769821,0.04603580562659847,0.04603580562659847,0.3248081841432225,0.02557544757033248,0.0076726342710997444,0.017902813299232736,0,0.4782608695652174,0.08439897698209718,0.2619047619047619,0,0,0.03580562659846547,1135,1040,100,345,76,70,9,61850,78800,56400,71800,5,8,0.8720379146919431,165,70,0.03571428571428571,0,0,35,0.027888446215139442,0,0,33,33,90,180,0.1978021978021978,50,15,35,0,635,90,0,835,0.42710997442455245,85,0.043478260869565216,355,0.7395833333333334,80,0.16666666666666666,30,0.0625,0,0,10,0.020833333333333332,560,0.5384615384615384,50,0.04807692307692308,0.990521327014218,0.14583333333333334,935,90,70,400,0,205,35,75,45,10,0,0,0,1025,0.04603580562659847,0.03580562659846547,0.20460358056265984,0,0.10485933503836317,0.017902813299232736,0.03836317135549872,0.023017902813299233,0.005115089514066497,0,0,0,0.5242966751918159,520,0.8253968253968254,115,0.18253968253968253,1955,1740,215,100,115,30,60,20,0.8900255754475703,0.10997442455242967,0.05115089514066496,0.058823529411764705,0.015345268542199489,0.030690537084398978,0.010230179028132993,1910,1260,645,380,270,35,135,105,0.6596858638743456,0.337696335078534,0.19895287958115182,0.14136125654450263,0.01832460732984293,0.07068062827225131,0.0549738219895288
ottawa_ons2022_brudenell_lyndoch_and_raglan_3704_00000_5_1_percent,40,0,0,0,0,15,0.375,0.5,0,0,0.25,0,0,0,0,0,NA,0,0,0.25,0,0,0,40,0,0,0,30000,24000,33000,28000,34,38,0.75,0,0,0,0,NA,0,0,0,0,65,64,20,0,NA,10,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,NA,40,35,0,0,0,0,0,0,0.875,0,0,0,0,0,0,40,30,15,0,15,15,0,0,0.75,0.375,0,0.375,0.375,0,0
ottawa_ons2022_cardinal_creek_3017_00000_1_7_percent,5400,1030,0.19074074074074074,755,0.1398148148148148,2930,0.5425925925925926,0.1287037037037037,0.013888888888888888,0.1398148148148148,0.03981481481481482,0.01574074074074074,0.020370370370370372,0,0.22777777777777777,0.03148148148148148,0.23776223776223776,0,0.042735042735042736,0.058333333333333334,3035,2830,205,1330,70,65,7,57650,66600,56450,67200,7,10,0.8068376068376069,170,95,0.017592592592592594,25,0.019157088122605363,50,0.014705882352941176,0,0,39,41,695,335,0.17223650385604114,215,85,110,0,755,75,0,4045,0.7490740740740741,360,0.06666666666666667,1320,0.8354430379746836,140,0.08860759493670886,65,0.04113924050632911,10,0.006329113924050633,40,0.02531645569620253,1245,0.43992932862190814,180,0.0636042402826855,0.9555555555555556,0.07278481012658228,1230,50,15,950,0,125,30,25,15,0,0,0,15,4175,0.009259259259259259,0.002777777777777778,0.17592592592592593,0,0.023148148148148147,0.005555555555555556,0.004629629629629629,0.002777777777777778,0,0,0,0.002777777777777778,0.7731481481481481,1300,0.966542750929368,45,0.03345724907063197,5350,4900,450,330,125,40,55,30,0.9158878504672897,0.08411214953271028,0.0616822429906542,0.02336448598130841,0.007476635514018692,0.010280373831775701,0.005607476635514018,5110,3105,2005,1430,580,275,235,70,0.6076320939334638,0.3923679060665362,0.27984344422700586,0.11350293542074363,0.053816046966731895,0.04598825831702544,0.0136986301369863
ottawa_ons2022_carleton_heights_courtland_park_3018_00000_3_6_percent,905,140,0.15469613259668508,175,0.19337016574585636,455,0.5027624309392266,0.15469613259668508,0.022099447513812154,0.23756906077348067,0.027624309392265192,0,0.022099447513812154,0,0.4088397790055249,0.06077348066298342,0.3055555555555556,0,0.06666666666666667,0.12154696132596685,525,445,80,245,69,58,15,53100,62800,49700,62400,10,15,0.7555555555555555,55,105,0.11538461538461539,35,0.19444444444444445,60,0.10256410256410256,0,0,38,37,140,110,0.41509433962264153,25,0,20,0,215,20,0,430,0.4725274725274725,40,0.04395604395604396,180,0.7659574468085106,35,0.14893617021276595,20,0.0851063829787234,0,0,0,0,195,0.43820224719101125,30,0.06741573033707865,0.9444444444444444,0.06382978723404255,370,10,25,235,10,40,0,10,25,0,0,0,0,535,0.011049723756906077,0.027624309392265192,0.2596685082872928,0.011049723756906077,0.04419889502762431,0,0.011049723756906077,0.027624309392265192,0,0,0,0,0.5911602209944752,175,0.9210526315789473,15,0.07894736842105263,900,745,155,115,40,20,20,0,0.8277777777777777,0.17222222222222222,0.12777777777777777,0.044444444444444446,0.022222222222222223,0.022222222222222223,0,860,455,405,165,240,105,80,60,0.5290697674418605,0.47093023255813954,0.19186046511627908,0.27906976744186046,0.12209302325581395,0.09302325581395349,0.06976744186046512
ottawa_ons2022_carleton_place_3402_00000_2_3_percent,805,105,0.13043478260869565,45,0.055900621118012424,470,0.5838509316770186,0.2360248447204969,0.012422360248447204,0.055900621118012424,0.11180124223602485,0.043478260869565216,0.055900621118012424,0,0.09316770186335403,0,0,0,0.0967741935483871,0.18012422360248448,450,420,35,250,64,60,8,51700,55600,48900,54200,13,16,0.6236559139784946,0,55,0.06790123456790123,0,0,30,0.0594059405940594,0,0,46,48,190,40,0.25,90,35,45,0,45,10,0,165,0.20496894409937888,0,0,240,0.9230769230769231,10,0.038461538461538464,10,0.038461538461538464,0,0,0,0,150,0.35714285714285715,30,0.07142857142857142,0.9032258064516129,0.11538461538461539,75,0,10,45,10,15,0,0,0,0,0,0,0,735,0,0.012422360248447204,0.055900621118012424,0.012422360248447204,0.018633540372670808,0,0,0,0,0,0,0,0.9130434782608695,100,0.8695652173913043,20,0.17391304347826086,795,665,130,35,100,85,0,10,0.8364779874213837,0.16352201257861634,0.0440251572327044,0.12578616352201258,0.1069182389937107,0,0.012578616352201259,760,335,425,50,380,315,50,15,0.4407894736842105,0.5592105263157895,0.06578947368421052,0.5,0.4144736842105263,0.06578947368421052,0.019736842105263157
ottawa_ons2022_carleton_university_3019_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ottawa_ons2022_carlington_3020_00000_4_4_percent,2405,495,0.20582120582120583,355,0.14760914760914762,1335,0.5550935550935551,0.0893970893970894,0.13513513513513514,0.3700623700623701,0.035343035343035345,0.014553014553014554,0.014553014553014554,0,0.525987525987526,0.20997920997921,0.5976331360946746,0.006224066390041493,0.11235955056179775,0.15592515592515593,1215,1060,150,700,63,55,12,45760,49480,41000,49160,14,21,0.704119850187266,505,540,0.22453222453222454,195,0.312,315,0.20063694267515925,35,0.16279069767441862,36,36,215,360,0.4260355029585799,85,35,35,0,890,325,15,1140,0.4730290456431535,325,0.13485477178423236,350,0.6086956521739131,165,0.28695652173913044,35,0.06086956521739131,15,0.02608695652173913,15,0.02608695652173913,480,0.4528301886792453,95,0.08962264150943396,0.8876404494382022,0.06956521739130435,1265,0,35,985,0,130,35,20,15,10,0,10,10,1140,0,0.014553014553014554,0.4095634095634096,0,0.05405405405405406,0.014553014553014554,0.008316008316008316,0.006237006237006237,0.004158004158004158,0,0.004158004158004158,0.004158004158004158,0.47401247401247404,535,0.8359375,100,0.15625,2395,2140,255,180,75,15,20,40,0.8935281837160751,0.10647181628392484,0.07515657620041753,0.031315240083507306,0.006263048016701462,0.008350730688935281,0.016701461377870562,2280,1245,1035,470,565,75,140,350,0.5460526315789473,0.45394736842105265,0.20614035087719298,0.24780701754385964,0.03289473684210526,0.06140350877192982,0.15350877192982457
