name,total_population,number_of_children_age_0_14,percent_of_pop_that_are_children_age_0_14,number_of_youth_age_15_24,percent_of_pop_that_are_youth_age_15_24,number_of_adults_age_25_64,percent_of_pop_that_are_adults_age_25_64,percent_of_pop_that_are_seniors_65,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_immigrants,percent_of_pop_that_are_indigenous,percent_of_pop_that_are_fn,percent_of_pop_that_are_metis,percent_of_pop_that_are_inuit,percent_of_pop_that_are_racialized,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,percent_of_pop_with_knowledge_of_neither_english_nor_french,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,percent_of_pop_living_alone,unemployment_rate,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,percent_of_income_from_government_transfers_2020,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_refugees,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,average_age_of_the_population,median_age_of_the_population,number_of_seniors_65,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_people_who_are_indigenous,number_of_people_who_are_fn,number_of_people_who_are_metis,number_of_people_who_are_inuit,number_of_immigrants,number_of_recent_immigrants_arr_2016_2021,number_of_people_with_knowledge_of_neither_english_nor_french,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_people_age_25_64_with_a_high_school_diploma,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_people_who_are_racialized,number_self_identified_as_south_asian,number_self_identified_as_chinese,number_self_identified_as_black,number_self_identified_as_filipino,number_self_identified_as_arab,number_self_identified_as_latin_american,number_self_identified_as_southeast_asian,number_self_identified_as_west_asian,number_self_identified_as_korean,number_self_identified_as_japanese,number_self_identified_with_other_visible_minority,number_self_identified_with_multiple_visible_minorities,number_of_people_who_are_non_racialized,percent_self_identified_as_south_asian,percent_self_identified_as_chinese,percent_self_identified_as_black,percent_self_identified_as_filipino,percent_self_identified_as_arab,percent_self_identified_as_latin_american,percent_self_identified_as_southeast_asian,percent_self_identified_as_west_asian,percent_self_identified_as_korean,percent_self_identified_as_japanese,percent_self_identified_with_other_visible_minority,percent_self_identified_with_multiple_visible_minorities,percent_of_people_who_are_non_racialized
ottawa_oeycfc_13_carp_fitzroy_kinburn_00000_2_9_percent,185,30,0.16216216216216217,10,0.05405405405405406,130,0.7027027027027027,0.05405405405405406,1,1,0,0,0,0,0.5405405405405406,0.05405405405405406,0.05405405405405406,0,0,0.05405405405405406,14.3,39000,49000,35500,49000,4.8,12.4,0.9259259259259259,10,25,0.13513513513513514,0,0,0,0,0,NA,32.6,32.8,10,0,0,0,0,0,0,185,185,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,65,0.52,0,0,0.9629629629629629,0.16666666666666666,100,60,20,0,10,0,0,0,0,0,0,10,0,85,0.32432432432432434,0.10810810810810811,0,0.05405405405405406,0,0,0,0,0,0,0.05405405405405406,0,0.4594594594594595
ottawa_oeycfc_15_chapman_mills_rideau_crest_00000_2_8_percent,1740,365,0.20977011494252873,190,0.10919540229885058,1100,0.632183908045977,0.05172413793103448,1,1,0,0,0,0,0.8764367816091954,0.1752873563218391,0.1752873563218391,0.07471264367816093,0.045662100456621,0.022988505747126436,17.6,38900,43500,30300,36800,12.6,19.9,0.8767123287671232,305,225,0.12931034482758622,95,0.21839080459770116,125,0.102880658436214,0,0,31.5,32.4,90,30,0.05357142857142857,0,0,0,0,1740,1740,130,50,0.028735632183908046,15,0.008620689655172414,395,0.8315789473684211,55,0.11578947368421053,0,0,0,0,20,0.042105263157894736,320,0.4050632911392405,105,0.13291139240506328,0.954337899543379,0.042105263157894736,1525,465,235,195,45,375,60,15,70,30,0,0,30,215,0.2672413793103448,0.13505747126436782,0.11206896551724138,0.02586206896551724,0.21551724137931033,0.034482758620689655,0.008620689655172414,0.040229885057471264,0.017241379310344827,0,0,0.017241379310344827,0.1235632183908046
ottawa_oeycfc_16_chatelaine_convent_glen_00000_2_2_percent,415,85,0.20481927710843373,65,0.1566265060240964,245,0.5903614457831325,0.04819277108433735,1,1,0,0,0,0,0.8048780487804879,0.2289156626506024,0.23170731707317074,0.024096385542168676,0.12244897959183673,0.03614457831325301,11.1,35200,37200,31000,34400,14.2,20.8,0.7755102040816326,95,125,0.30120481927710846,55,0.4583333333333333,60,0.2222222222222222,0,0,31.5,33.2,20,25,0.17857142857142858,0,0,0,0,410,410,10,110,0.26506024096385544,45,0.10843373493975904,100,0.7407407407407407,25,0.18518518518518517,0,0,0,0,0,0,65,0.325,25,0.125,0.8979591836734694,0.14814814814814814,330,50,0,110,15,130,0,10,0,0,0,0,0,80,0.12195121951219512,0,0.2682926829268293,0.036585365853658534,0.3170731707317073,0,0.024390243902439025,0,0,0,0,0,0.1951219512195122
ottawa_oeycfc_17_clementine_riverside_park_00000_3_5_percent,605,140,0.23140495867768596,70,0.11570247933884298,375,0.6198347107438017,0.03305785123966942,1,1,0,0,0,0,0.8688524590163934,0.512396694214876,0.5081967213114754,0.10743801652892562,0.14666666666666667,0.049586776859504134,16.4,31800,29400,25700,27800,22,33.2,0.6666666666666666,310,225,0.371900826446281,90,0.5294117647058824,110,0.2682926829268293,20,1,30.6,31,20,35,0.16666666666666666,0,0,0,0,610,610,65,75,0.12396694214876033,25,0.04132231404958678,110,0.6666666666666666,40,0.24242424242424243,15,0.09090909090909091,0,0,0,0,90,0.35294117647058826,35,0.13725490196078433,0.84,0.09090909090909091,530,20,25,120,15,270,25,0,40,0,0,0,15,70,0.03278688524590164,0.040983606557377046,0.19672131147540983,0.02459016393442623,0.4426229508196721,0.040983606557377046,0,0.06557377049180328,0,0,0,0.02459016393442623,0.11475409836065574
ottawa_oeycfc_18_constance_bay_dunrobin_00000_3_0_percent,175,25,0.14285714285714285,35,0.2,95,0.5428571428571428,0.08571428571428572,1,1,0,0,0,0,0.5277777777777778,0,0,0.11428571428571428,0,0,20,106000,142000,42000,68000,5,4.8,0.9090909090909091,0,0,0,0,0,0,0,0,NA,36.4,36.8,15,0,0,0,0,0,0,180,180,20,0,0,0,0,35,0.875,0,0,0,0,0,0,0,0,25,0.38461538461538464,10,0.15384615384615385,1,0,95,0,90,0,0,0,0,0,0,0,0,0,0,80,0,0.5,0,0,0,0,0,0,0,0,0,0,0.4444444444444444
ottawa_oeycfc_20_cumberland_navan_vars_00000_1_9_percent,55,0,0,0,0,40,0.7272727272727273,0,1,1,0,0,0,0,0.8333333333333334,0.18181818181818182,0.16666666666666666,0,0,0,0,48000,54000,42000,52000,1.6,12,1,10,0,0,0,NA,0,0,0,NA,35.5,33.2,0,0,NA,0,0,0,0,60,60,0,10,0.18181818181818182,0,0,30,1,0,0,0,0,0,0,0,0,10,0.25,0,0,1,0,50,15,0,20,10,0,0,0,0,0,0,0,0,10,0.25,0,0.3333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,0.16666666666666666
ottawa_oeycfc_24_glencairn_00000_2_4_percent,1135,205,0.18061674008810572,50,0.04405286343612335,845,0.7444933920704846,0.039647577092511016,1,1,0,0,0,0,0.7675438596491229,0.14096916299559473,0.14035087719298245,0.09691629955947137,0.023809523809523808,0.030837004405286344,14.7,48200,56300,40900,51400,7.2,11.4,0.9107142857142857,160,105,0.09251101321585903,40,0.18181818181818182,65,0.07428571428571429,0,0,32.6,32.4,45,10,0.04,0,0,0,0,1140,1140,110,55,0.048458149779735685,20,0.01762114537444934,240,0.8571428571428571,35,0.125,0,0,0,0,0,0,350,0.5426356589147286,55,0.08527131782945736,0.9761904761904762,0.08928571428571429,875,450,95,105,10,45,15,50,35,45,0,0,30,265,0.39473684210526316,0.08333333333333333,0.09210526315789473,0.008771929824561403,0.039473684210526314,0.013157894736842105,0.043859649122807015,0.03070175438596491,0.039473684210526314,0,0,0.02631578947368421,0.2324561403508772
ottawa_oeycfc_25_goulbourn_munster_richmond_00000_1_3_percent,100,35,0.35,0,0,45,0.45,0.1,1,1,0,0,0,0,0.35,0.2,0.2,0.1,0,0,0,42000,46000,32000,32000,10,14,0.8,20,0,0,0,NA,0,0,0,NA,30.6,34,10,0,0,0,0,0,0,100,100,10,0,0,0,0,15,1,0,0,0,0,0,0,0,0,25,0.625,0,0,1,0,35,0,0,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,0,0.2,0,0,0,0,0,0,0.6
ottawa_oeycfc_6_blackburn_hamlet_mer_bleue_00000_2_4_percent,220,50,0.22727272727272727,30,0.13636363636363635,135,0.6136363636363636,0.045454545454545456,1,1,0,0,0,0,0.9318181818181818,0.3409090909090909,0.3409090909090909,0,0.07692307692307693,0,18.5,30800,24800,28000,29200,16,30,0.8846153846153846,75,60,0.2727272727272727,30,0.6,25,0.15625,0,NA,31.7,32,10,20,0.21052631578947367,0,0,0,0,220,220,0,40,0.18181818181818182,45,0.20454545454545456,60,0.75,20,0.25,0,0,0,0,0,0,25,0.22727272727272727,10,0.09090909090909091,0.9230769230769231,0,205,10,0,60,60,70,0,0,0,0,0,0,0,15,0.045454545454545456,0,0.2727272727272727,0.2727272727272727,0.3181818181818182,0,0,0,0,0,0,0,0.06818181818181818
ottawa_oeycfc_35_new_edinburgh_rockcliffe_park_00000_3_9_percent,135,0,0,25,0.18518518518518517,70,0.5185185185185185,0.2222222222222222,1,1,0,0,0,0,0.5185185185185185,0.07407407407407407,0.07407407407407407,0.18518518518518517,0,0.07407407407407407,14.3,94000,176000,88000,165000,1.9,3.3,0.8666666666666667,10,30,0.2222222222222222,0,0,20,0.23529411764705882,0,0,41.2,38,30,10,0.3333333333333333,0,0,0,0,135,135,25,20,0.14814814814814814,0,0,0,0,0,0,0,0,0,0,10,0.4,35,0.6363636363636364,0,0,1,0,70,0,10,0,0,0,0,10,15,0,0,0,0,70,0,0.07407407407407407,0,0,0,0,0.07407407407407407,0.1111111111111111,0,0,0,0,0.5185185185185185
ottawa_oeycfc_36_old_barrhaven_00000_1_7_percent,1670,380,0.2275449101796407,240,0.1437125748502994,950,0.5688622754491018,0.05688622754491018,1,1,0,0,0,0,0.8922155688622755,0.3083832335329341,0.3083832335329341,0.07784431137724551,0.09326424870466321,0.014970059880239521,15.3,33500,33900,26200,29900,16.1,23.6,0.7823834196891192,515,310,0.18562874251497005,110,0.23404255319148937,175,0.1590909090909091,0,0,31.3,31.8,95,85,0.1452991452991453,0,0,0,0,1670,1670,130,75,0.04491017964071856,30,0.017964071856287425,340,0.8095238095238095,50,0.11904761904761904,15,0.03571428571428571,0,0,10,0.023809523809523808,290,0.4027777777777778,120,0.16666666666666666,0.9067357512953368,0.07142857142857142,1490,345,155,265,45,495,20,45,75,15,0,15,10,180,0.20658682634730538,0.09281437125748503,0.15868263473053892,0.02694610778443114,0.2964071856287425,0.011976047904191617,0.02694610778443114,0.04491017964071856,0.008982035928143712,0,0.008982035928143712,0.005988023952095809,0.10778443113772455
ottawa_oeycfc_44_portobello_south_00000_1_9_percent,1285,330,0.25680933852140075,165,0.12840466926070038,705,0.5486381322957199,0.058365758754863814,1,1,0,0,0,0,0.8910505836575876,0.22957198443579765,0.22957198443579765,0.054474708171206226,0.0763888888888889,0.01556420233463035,12,36800,37400,27600,30600,14.5,22.1,0.8194444444444444,295,230,0.17898832684824903,115,0.2839506172839506,110,0.1375,0,0,30.7,32.4,75,100,0.20202020202020202,0,0,0,0,1285,1285,70,305,0.23735408560311283,100,0.07782101167315175,310,0.8051948051948052,55,0.14285714285714285,15,0.03896103896103896,0,0,10,0.025974025974025976,190,0.3247863247863248,70,0.11965811965811966,0.9166666666666666,0.06493506493506493,1145,275,60,375,40,250,35,10,25,10,0,45,15,135,0.2140077821011673,0.04669260700389105,0.2918287937743191,0.0311284046692607,0.19455252918287938,0.027237354085603113,0.007782101167315175,0.019455252918287938,0.007782101167315175,0,0.03501945525291829,0.011673151750972763,0.10505836575875487
ottawa_oeycfc_45_queenswood_heights_00000_1_0_percent,155,30,0.1935483870967742,0,0,100,0.6451612903225806,0.06451612903225806,1,1,0,0,0,0,0.5333333333333333,0.0967741935483871,0.1,0,0.09090909090909091,0,11.1,47000,60000,38000,48000,7,9.6,0.9090909090909091,15,0,0,0,0,0,0,0,NA,34.4,35.6,10,0,0,0,0,0,0,150,150,0,75,0.4838709677419355,20,0.12903225806451613,25,1,0,0,0,0,0,0,0,0,50,0.6666666666666666,0,0,0.9545454545454546,0,80,0,10,25,0,40,10,0,0,0,0,0,0,70,0,0.06666666666666667,0.16666666666666666,0,0.26666666666666666,0.06666666666666667,0,0,0,0,0,0,0.4666666666666667
ottawa_oeycfc_47_riverside_south_00000_0_7_percent,275,45,0.16363636363636364,10,0.03636363636363636,145,0.5272727272727272,0.2545454545454545,1,1,0,0,0,0,0.8727272727272727,0.12727272727272726,0.12727272727272726,0.2909090909090909,0.06666666666666667,0.05454545454545454,11.5,32000,35600,29000,36500,6.2,18.4,0.8333333333333334,35,50,0.18181818181818182,0,0,35,0.21875,0,0,41.4,36.8,70,10,0.18181818181818182,0,0,0,0,275,275,80,10,0.03636363636363636,0,0,75,0.8823529411764706,0,0,0,0,0,0,10,0.11764705882352941,35,0.30434782608695654,20,0.17391304347826086,0.9333333333333333,0,240,20,70,45,10,55,20,0,15,0,0,10,0,35,0.07272727272727272,0.2545454545454545,0.16363636363636364,0.03636363636363636,0.2,0.07272727272727272,0,0.05454545454545454,0,0,0.03636363636363636,0,0.12727272727272726
ottawa_oeycfc_27_hawthorne_meadows_riverview_00000_4_9_percent,1655,285,0.17220543806646527,220,0.13293051359516617,1090,0.6586102719033232,0.03625377643504532,1,1,0,0,0,0,0.9608433734939759,0.35347432024169184,0.35240963855421686,0.06042296072507553,0.14220183486238533,0.1027190332326284,18.8,35200,35100,26400,30500,15.6,25.7,0.7385321100917431,585,285,0.17220543806646527,80,0.23880597014925373,190,0.15079365079365079,0,0,31.3,31,60,110,0.2391304347826087,0,0,0,0,1660,1660,100,330,0.19939577039274925,125,0.0755287009063444,315,0.6237623762376238,135,0.26732673267326734,30,0.0594059405940594,0,0,20,0.039603960396039604,305,0.3719512195121951,80,0.0975609756097561,0.8532110091743119,0.0594059405940594,1595,335,60,590,85,360,30,10,40,15,0,0,65,60,0.20180722891566266,0.03614457831325301,0.35542168674698793,0.05120481927710843,0.21686746987951808,0.018072289156626505,0.006024096385542169,0.024096385542168676,0.009036144578313253,0,0,0.0391566265060241,0.03614457831325301
ottawa_oeycfc_48_south_march_00000_1_0_percent,1005,220,0.21890547263681592,50,0.04975124378109453,645,0.6417910447761194,0.0845771144278607,1,1,0,0,0,0,0.8308457711442786,0.11940298507462686,0.11940298507462686,0.08955223880597014,0,0.04477611940298507,6,48400,57900,40400,54000,5.2,9.6,0.9457364341085271,120,70,0.06965174129353234,25,0.10869565217391304,35,0.050724637681159424,0,0,33.5,34.4,85,15,0.05454545454545454,0,0,0,0,1005,1005,90,45,0.04477611940298507,10,0.009950248756218905,135,0.6585365853658537,20,0.0975609756097561,25,0.12195121951219512,0,0,20,0.0975609756097561,340,0.6238532110091743,40,0.07339449541284404,0.9922480620155039,0,835,305,225,90,10,95,10,15,65,0,0,20,0,165,0.3034825870646766,0.22388059701492538,0.08955223880597014,0.009950248756218905,0.0945273631840796,0.009950248756218905,0.014925373134328358,0.06467661691542288,0,0,0.01990049751243781,0,0.16417910447761194
ottawa_oeycfc_49_stittsville_00000_1_2_percent,1975,400,0.20253164556962025,120,0.060759493670886074,1340,0.6784810126582278,0.053164556962025315,1,1,0,0,0,0,0.7538071065989848,0.09620253164556962,0.09644670050761421,0.050761421319796954,0.026119402985074626,0.017721518987341773,8.9,48080,57700,40600,49320,7.3,11.4,0.9029850746268657,190,155,0.07868020304568528,55,0.125,70,0.04912280701754386,25,0.23809523809523808,32,32.4,105,55,0.10576923076923077,0,0,0,0,1970,1970,100,45,0.02284263959390863,15,0.007614213197969543,395,0.8494623655913979,30,0.06451612903225806,30,0.06451612903225806,0,0,10,0.021505376344086023,600,0.5529953917050692,65,0.059907834101382486,0.9738805970149254,0.10752688172043011,1485,660,175,155,45,215,45,55,95,25,0,0,15,485,0.3350253807106599,0.08883248730964467,0.07868020304568528,0.02284263959390863,0.10913705583756345,0.02284263959390863,0.027918781725888325,0.048223350253807105,0.012690355329949238,0,0,0.007614213197969543,0.24619289340101522
ottawa_oeycfc_38_ottawa_east_sandy_hill_00000_7_6_percent,1000,155,0.155,95,0.095,710,0.71,0.03,1,1,0,0,0,0,0.7537688442211056,0.31,0.31155778894472363,0.04020100502512563,0.04895104895104895,0.165,17.7,36300,35900,30050,34800,11.1,21.4,0.9090909090909091,310,285,0.2864321608040201,80,0.5,185,0.22981366459627328,25,0.8333333333333334,31.5,31.6,30,65,0.3170731707317073,0,0,0,0,995,995,40,170,0.1708542713567839,110,0.11055276381909548,140,0.4666666666666667,90,0.3,60,0.2,0,0,10,0.03333333333333333,235,0.4351851851851852,25,0.046296296296296294,0.958041958041958,0.08333333333333333,750,145,75,265,25,75,30,15,100,0,0,0,0,245,0.1457286432160804,0.07537688442211055,0.2663316582914573,0.02512562814070352,0.07537688442211055,0.03015075376884422,0.01507537688442211,0.10050251256281408,0,0,0,0,0.24623115577889448
ottawa_chrc_13_western_ottawa_community_resource_centre_00000_1_8_percent,7860,1755,0.22328244274809161,505,0.06424936386768448,5125,0.6520356234096693,0.05979643765903308,1,1,0,0,0,0,0.7525445292620865,0.11259541984732824,0.11259541984732824,0.07506361323155217,0.030214424951267055,0.027989821882951654,10.4,47560,56450,39480,49560,6.9,11.1,0.9074074074074074,885,980,0.12468193384223919,330,0.17054263565891473,570,0.10449129239230064,75,0.1595744680851064,32.5,33.6,470,170,0.07555555555555556,0,0,0,0,7860,7860,590,245,0.031170483460559797,90,0.011450381679389313,1395,0.8230088495575221,140,0.08259587020648967,85,0.05014749262536873,0,0,65,0.038348082595870206,2315,0.5694956949569495,290,0.07134071340713408,0.969785575048733,0.08259587020648967,5915,2225,1240,565,125,745,215,170,405,90,0,45,75,1950,0.2830788804071247,0.15776081424936386,0.07188295165394402,0.015903307888040712,0.09478371501272265,0.027353689567430027,0.021628498727735368,0.05152671755725191,0.011450381679389313,0,0.0057251908396946565,0.009541984732824428,0.2480916030534351
ottawa_chrc_7_pinecrest_queensway_community_health_centre_00000_3_4_percent,3775,760,0.20132450331125828,495,0.13112582781456952,2425,0.6423841059602649,0.02781456953642384,1,1,0,0,0,0,0.8716931216931217,0.3019867549668874,0.30158730158730157,0.059602649006622516,0.10330578512396695,0.06490066225165562,16,37920,40160,29080,34760,15.4,21.8,0.7954545454545454,1140,685,0.1814569536423841,210,0.22580645161290322,435,0.15846994535519127,35,0.3333333333333333,29.7,30.2,105,375,0.31645569620253167,0,0,0,0,3780,3780,225,345,0.0913907284768212,160,0.0423841059602649,755,0.634453781512605,335,0.2815126050420168,75,0.06302521008403361,0,0,15,0.012605042016806723,670,0.35924932975871315,190,0.10187667560321716,0.8966942148760331,0.07983193277310924,3295,1050,70,735,305,735,65,70,105,10,0,40,105,480,0.2777777777777778,0.018518518518518517,0.19444444444444445,0.08068783068783068,0.19444444444444445,0.017195767195767195,0.018518518518518517,0.027777777777777776,0.0026455026455026454,0,0.010582010582010581,0.027777777777777776,0.12698412698412698
ottawa_chrc_1_carlington_community_and_health_services_00000_4_1_percent,2250,420,0.18666666666666668,285,0.12666666666666668,1500,0.6666666666666666,0.024444444444444446,1,1,0,0,0,0,0.8644444444444445,0.3288888888888889,0.3288888888888889,0.06,0.12457912457912458,0.07555555555555556,15.5,37000,38760,30040,36100,12.5,20.9,0.7676767676767676,740,520,0.2311111111111111,185,0.3592233009708738,320,0.191044776119403,20,0.36363636363636365,30.9,31,55,175,0.2713178294573643,0,0,0,0,2250,2250,135,295,0.13111111111111112,195,0.08666666666666667,395,0.6171875,180,0.28125,50,0.078125,0,0,15,0.0234375,410,0.38317757009345793,140,0.1308411214953271,0.8787878787878788,0.0859375,1945,320,115,705,115,375,70,95,65,15,20,15,40,310,0.14222222222222222,0.051111111111111114,0.31333333333333335,0.051111111111111114,0.16666666666666666,0.03111111111111111,0.042222222222222223,0.028888888888888888,0.006666666666666667,0.008888888888888889,0.006666666666666667,0.017777777777777778,0.13777777777777778
ottawa_chrc_12_vanier_community_services_centre_00000_6_8_percent,1200,270,0.225,140,0.11666666666666667,770,0.6416666666666667,0.020833333333333332,1,1,0,0,0,0,0.8381742738589212,0.3958333333333333,0.3941908713692946,0.0375,0.14935064935064934,0.11666666666666667,16.5,32500,29600,25320,28400,17.7,28.2,0.7922077922077922,475,310,0.25833333333333336,110,0.3548387096774194,195,0.22285714285714286,0,0,29.2,32,25,100,0.2898550724637681,0,0,0,0,1205,1205,45,400,0.3333333333333333,240,0.2,195,0.52,110,0.29333333333333333,45,0.12,0,0,20,0.05333333333333334,200,0.34782608695652173,75,0.13043478260869565,0.8571428571428571,0.13333333333333333,1010,100,25,600,20,155,45,25,20,0,0,0,10,195,0.08298755186721991,0.02074688796680498,0.4979253112033195,0.016597510373443983,0.12863070539419086,0.03734439834024896,0.02074688796680498,0.016597510373443983,0,0,0,0.008298755186721992,0.16182572614107885
ottawa_chrc_6_orleans_cumberland_community_resource_centre_00000_1_8_percent,2300,555,0.24130434782608695,250,0.10869565217391304,1370,0.5956521739130435,0.05,1,1,0,0,0,0,0.8453159041394336,0.22608695652173913,0.22657952069716775,0.05,0.08363636363636363,0.017391304347826087,10.7,38280,40440,30320,34300,13.2,20,0.8363636363636363,520,370,0.1608695652173913,180,0.26666666666666666,190,0.12582781456953643,0,0,31,32.8,115,130,0.15950920245398773,0,0,0,0,2295,2295,115,640,0.2782608695652174,170,0.07391304347826087,570,0.8028169014084507,95,0.13380281690140844,25,0.035211267605633804,0,0,20,0.028169014084507043,405,0.36160714285714285,130,0.11607142857142858,0.9163636363636364,0.07746478873239436,1940,405,90,690,75,450,75,20,50,10,0,65,20,355,0.17647058823529413,0.0392156862745098,0.3006535947712418,0.032679738562091505,0.19607843137254902,0.032679738562091505,0.008714596949891068,0.02178649237472767,0.004357298474945534,0,0.02832244008714597,0.008714596949891068,0.15468409586056645
ottawa_chrc_4_lowertown_community_resource_centre_00000_6_1_percent,610,90,0.14754098360655737,65,0.10655737704918032,440,0.7213114754098361,0.02459016393442623,1,1,0,0,0,0,0.8032786885245902,0.22950819672131148,0.22950819672131148,0.03305785123966942,0.056818181818181816,0.2459016393442623,18.1,36400,35400,28100,31200,13.5,22.6,0.8636363636363636,140,225,0.36885245901639346,75,0.6,140,0.2978723404255319,0,NA,31.5,32,15,95,0.6333333333333333,0,0,0,0,610,610,20,170,0.2809917355371901,75,0.12396694214876033,90,0.5142857142857142,40,0.22857142857142856,30,0.17142857142857143,0,0,10,0.05714285714285714,160,0.463768115942029,30,0.08695652173913043,0.9431818181818182,0.05714285714285714,490,60,20,215,0,95,35,10,25,10,0,0,20,120,0.09836065573770492,0.03278688524590164,0.3524590163934426,0,0.1557377049180328,0.05737704918032787,0.01639344262295082,0.040983606557377046,0.01639344262295082,0,0,0.03278688524590164,0.19672131147540983
ottawa_chrc_9_sandy_hill_community_health_centre_00000_8_5_percent,1105,165,0.1493212669683258,105,0.09502262443438914,810,0.7330316742081447,0.01809954751131222,1,1,0,0,0,0,0.7702702702702703,0.2669683257918552,0.26576576576576577,0.04072398190045249,0.043209876543209874,0.18099547511312217,17.2,37100,38400,31950,37500,9.1,18,0.9259259259259259,295,305,0.27601809954751133,90,0.5142857142857142,205,0.22527472527472528,0,0,30.7,31.6,20,65,0.3023255813953488,0,0,0,0,1110,1110,45,200,0.18099547511312217,115,0.10407239819004525,140,0.42424242424242425,95,0.2878787878787879,75,0.22727272727272727,0,0,10,0.030303030303030304,295,0.47580645161290325,25,0.04032258064516129,0.9629629629629629,0.045454545454545456,855,170,80,255,25,100,65,20,110,10,0,0,0,245,0.15315315315315314,0.07207207207207207,0.22972972972972974,0.02252252252252252,0.09009009009009009,0.05855855855855856,0.018018018018018018,0.0990990990990991,0.009009009009009009,0,0,0,0.22072072072072071
ottawa_chrc_10_somerset_west_community_health_centre_00000_4_1_percent,845,100,0.11834319526627218,60,0.07100591715976332,660,0.7810650887573964,0.023668639053254437,1,1,0,0,0,0,0.711764705882353,0.23668639053254437,0.23529411764705882,0.011834319526627219,0.045112781954887216,0.17751479289940827,6,106400,169000,103600,157000,2.4,4.2,0.8796992481203008,200,205,0.24260355029585798,45,0.391304347826087,150,0.2112676056338028,0,0,32.6,33.2,20,45,0.34615384615384615,0,0,0,0,850,850,10,75,0.08875739644970414,0,0,95,0.40425531914893614,65,0.2765957446808511,50,0.2127659574468085,10,0.0425531914893617,10,0.0425531914893617,315,0.5727272727272728,25,0.045454545454545456,0.9624060150375939,0.0851063829787234,605,85,10,150,40,145,70,60,35,0,0,10,0,245,0.1,0.011764705882352941,0.17647058823529413,0.047058823529411764,0.17058823529411765,0.08235294117647059,0.07058823529411765,0.041176470588235294,0,0,0.011764705882352941,0,0.28823529411764703
ottawa_chrc_21_carleton_university_campus_09999_0_0_percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
