name,total_population,percent_of_pop_that_are_seniors_65,number_of_seniors_65,average_age_of_the_population,median_age_of_the_population,number_of_children_living_in_one_parent_families,percent_of_children_living_in_one_parent_families,number_of_pop_living_alone,percent_of_pop_living_alone,average_after_tax_income_in_2020_among_recipients,average_market_income_in_2020_among_recipients,percent_of_income_from_government_transfers_2020,average_after_tax_income_in_2019_among_recipients,average_market_income_in_2019_among_recipients,percent_of_income_from_government_transfers_2019,number_of_people_in_low_income_based_on_lim_at,percent_of_people_in_low_income_based_on_lim_at,number_of_people_0_17_in_low_income_based_on_lim_at,percent_of_people_0_17_in_low_income_based_on_lim_at,number_of_people_18_64_in_low_income_based_on_lim_at,percent_of_people_18_64_in_low_income_based_on_lim_at,number_of_people_65_in_low_income_based_on_lim_at,percent_of_people_65_in_low_income_based_on_lim_at,number_of_pop_living_alone_i_e_1_person_household,average_household_size,number_of_owner_households,percent_of_owner_households,percent_of_renter_households,percent_of_households_living_in_core_housing_need,number_of_households_living_in_core_housing_need,percent_of_owner_households_in_core_housing_need,median_monthly_shelter_costs_for_owned_dwellings,average_monthly_shelter_costs_for_owned_dwellings,number_of_tenant_households,percent_of_tenant_households_living_in_subsidized_housing,percent_of_renter_households_in_core_housing_need,median_monthly_shelter_costs_for_rented_dwellings,average_monthly_shelter_costs_for_rented_dwellings,average_size_of_census_families,percent_of_census_families_that_are_one_parent_families,number_of_one_parent_families,percent_of_all_census_families_that_are_one_parent_families,average_number_of_children_in_census_families_with_children,average_after_tax_income_of_all_economic_families,average_after_tax_income_of_couple_with_children_economic_families,average_after_tax_income_of_one_parent_economic_families,number_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_people_with_knowledge_of_only_french_as_an_official_language,percent_of_pop_with_knowledge_of_neither_english_nor_french,number_of_people_with_knowledge_of_neither_english_nor_french,percent_of_pop_that_are_indigenous,number_of_people_who_are_indigenous,percent_of_pop_that_are_fn,number_of_people_who_are_fn,percent_of_pop_that_are_metis,number_of_people_who_are_metis,percent_of_pop_that_are_inuit,number_of_people_who_are_inuit,percent_of_pop_that_are_immigrants,number_of_immigrants,percent_of_pop_that_are_recent_immigrants_arr_2016_2021,number_of_recent_immigrants_arr_2016_2021,percent_of_pop_that_are_refugees,percent_of_immigrants_that_are_refugees,number_of_refugees,percent_of_pop_that_are_visible_minority,number_of_people_who_are_visible_minority,percent_in_the_labour_force_participation_rate,number_of_pop_in_labour_force,unemployment_rate,number_of_pop_unemployed,number_of_people_age_25_64_w_no_high_school_diploma_or_equivalent,percent_of_pop_age_25_64_with_no_high_school_diploma_or_equivalent,number_of_people_age_25_64_with_a_high_school_diploma,percent_of_people_age_25_64_with_a_high_school_diploma,number_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,percent_of_pop_age_25_64_with_postsecondary_degree_diploma_certificate,number_of_workers_age_15_who_work_at_home,percent_of_workers_age_15_who_work_at_home,number_of_workers_age_15_who_have_no_fixed_workplace_address,percent_of_workers_age_15_who_have_no_fixed_workplace_address,number_of_workers_age_15_who_commute_by_car_truck_or_van,percent_of_workers_age_15_who_commute_by_car_truck_or_van,number_of_workers_age_15_who_commute_by_public_transit,percent_of_workers_age_15_who_commute_by_public_transit,number_of_workers_age_15_who_commute_by_walking,percent_of_workers_age_15_who_commute_by_walking,number_of_workers_age_15_who_commute_by_bicycle,percent_of_workers_age_15_who_commute_by_bicycle,number_of_workers_age_15_who_commute_by_other_means,percent_of_workers_age_15_who_commute_by_other_means,percent_of_workers_who_commute_for_60_minutes_and_over,number_of_youth_age_15_24,percent_of_of_pop_that_are_youth_age_15_24,number_of_people_with_french_as_a_language_most_spoken_at_home,percent_of_people_with_french_as_a_language_most_spoken_at_home,ONS_ID
rideaucrest_davidson_heights_3097,14305,0.09856693463823836,1410,38.1,40,990,0.18215271389144433,700,0.04893393918210416,52200,62250,10.4,50480,62700,6.2,690,0.0482348829080741,200,0.06125574272588055,365,0.03788271925272444,130,0.09219858156028368,695,3,3935,0.8363443145589798,0.1636556854410202,0.06974248927038626,325,4.9,1660,1692,765,2.6,18.5,1900,1904,3.2,0.1453416149068323,585,0.1453416149068323,1.9,135000,147000,91600,25,0.00174764068507514,0.02097168822090178,300,0.01852499126179657,265,0.01258301293254107,180,0.00559245019224047,80,0,0,0.3047885354771059,4360,0.02901083537224746,415,0.04404054526389374,0.16557161629434955,630,0.4264243271583362,6100,0.7160184023421162,8560,0.09521028037383178,815,435,0.05534351145038168,7420,0.9440203562340967,6280,0.7989821882951654,3395,0.43834732085216266,570,0.07359586830213041,3645,0.8418013856812933,355,0.08198614318706697,200,0.04618937644341801,10,0.0023094688221709,115,0.02655889145496535,0.04849884526558892,2690,0.188046137714086,685,0.04788535477105907,3097
riverside_park_mooneys_bay_3098,4545,0.21782178217821785,990,43.2,41.6,265,0.22268907563025211,705,0.1551155115511551,46680,51350,17,43880,50520,12.6,630,0.13861386138613865,145,0.19463087248322147,350,0.12455516014234876,140,0.1407035175879397,700,2.2,1085,0.530562347188264,0.46943765281173594,0.19948849104859337,390,7.5,1060,1404,960,2.1,34.8,1260,1364,2.8,0.15546218487394958,185,0.15546218487394958,1.7,107800,120000,72000,60,0.0132013201320132,0.0209020902090209,95,0.033003300330033,150,0.0154015401540154,70,0.0176017601760176,80,0,0,0.3355335533553355,1525,0.09350935093509352,425,0.13091309130913092,0.4703557312252965,595,0.3311331133113311,1505,0.6071887034659821,2365,0.13742071881606766,325,195,0.07959183673469387,2255,0.9204081632653062,1795,0.7326530612244898,830,0.4058679706601467,205,0.10024449877750612,850,0.7083333333333334,225,0.1875,65,0.05416666666666667,20,0.01666666666666666,35,0.02916666666666666,0.05833333333333333,455,0.1001100110011001,355,0.0781078107810781,3098
riverside_park_south_revelstoke_3099,2930,0.26791808873720135,785,45.9,47.2,135,0.16265060240963855,240,0.08191126279863481,68300,82200,9.2,59000,71300,8.8,95,0.03242320819112627,0,0,55,0.03343465045592705,20,0.02531645569620253,245,2.5,1085,0.9353448275862069,0.06896551724137931,0.05240174672489083,60,3.7,1230,1668,75,0,26.7,1900,1750,2.8,0.10674157303370786,95,0.10674157303370786,1.7,163200,162000,96000,25,0.00853242320819112,0.00511945392491467,15,0.01877133105802048,55,0.00511945392491467,15,0.0068259385665529,20,0.00511945392491467,15,0.17747440273037543,520,0.01023890784982935,30,0.01535836177474402,0.14285714285714285,45,0.14334470989761092,420,0.5835010060362174,1450,0.07241379310344828,105,25,0.01818181818181818,1350,0.9818181818181818,1145,0.8327272727272728,695,0.516728624535316,120,0.08921933085501858,520,0.7938931297709924,70,0.1068702290076336,25,0.03816793893129771,10,0.01526717557251908,30,0.04580152671755725,0.02290076335877862,315,0.1075085324232082,250,0.08532423208191127,3099
riverside_south_leitrim_3100,19055,0.09446339543426922,1800,35.8,36.4,1250,0.176678445229682,1045,0.05484124901600629,61900,75400,8.7,56750,69800,5.6,860,0.04513251115192863,270,0.05247813411078717,465,0.03839801816680429,130,0.07202216066481995,1045,2.9,5665,0.8742283950617284,0.12654320987654322,0.0548159749412686,350,4.3,1940,1922,815,0,15.3,2120,2032,3.2,0.13075506445672191,710,0.13075506445672191,1.9,146800,144000,100800,75,0.00393494228751311,0.02177334732423924,415,0.02204145893466282,420,0.01023353450537916,195,0.01049593282602991,200,0,0,0.28050380477564946,5345,0.03883495145631067,740,0.04145893466281816,0.16475495307612095,790,0.3707688270795067,7065,0.7487318227933717,11070,0.08446251129177959,935,300,0.02828854314002828,10305,0.9717114568599716,8945,0.8434700612918434,4755,0.469166255550074,820,0.08090774543660582,4770,0.8932584269662921,225,0.04213483146067415,90,0.01685393258426966,15,0.00280898876404494,235,0.04400749063670412,0.04119850187265917,2380,0.12490160062975596,1200,0.06295907660020986,3100
riverview_3101,12725,0.19135559921414536,2435,40.5,35.2,870,0.3258426966292135,2340,0.18388998035363455,45080,50560,16.1,41280,48240,11.7,2270,0.17838899803536346,425,0.22972972972972977,1460,0.17298578199052134,390,0.1601642710472279,2345,2.1,2285,0.3755135579293344,0.6244864420706656,0.16842105263157894,960,5.1,1460,1526,3795,13,24.4,1300,1320,2.7,0.17355371900826447,525,0.17355371900826447,1.8,103100,114000,72000,340,0.02671905697445972,0.01807465618860511,230,0.02318271119842829,295,0.01021611001964636,130,0.01021611001964636,130,7.858546168958742e-4,10,0.3068762278978389,3905,0.08055009823182711,1025,0.07662082514734773,0.2906110283159464,975,0.4479371316306483,5700,0.6228187919463087,6960,0.11853448275862068,825,405,0.06090225563909774,6245,0.9390977443609022,5215,0.7842105263157895,2430,0.3964110929853181,510,0.08319738988580751,2170,0.5888738127544098,860,0.23337856173677068,395,0.10719131614654002,120,0.03256445047489823,135,0.03663500678426051,0.04206241519674356,2090,0.1642436149312377,1545,0.12141453831041256,3101
rockcliffe_park_3102,1645,0.23404255319148937,385,44.5,50,75,0.12195121951219512,70,0.0425531914893617,121800,186400,2.6,132000,202000,1.6,80,0.0486322188449848,40,0.1176470588235294,40,0.04347826086956521,0,0,65,3,540,0.972972972972973,0.02702702702702703,0,0,0,3000,3720,0,NA,NA,NA,NA,3.2,0.09183673469387756,45,0.09183673469387756,2.2,307000,286000,120000,0,0,0,0,0.0182370820668693,30,0,0,0.00911854103343465,15,0,0,0.2127659574468085,350,0.0060790273556231,10,0.0060790273556231,0.05263157894736842,10,0.1762917933130699,290,0.5714285714285714,800,0.05625,45,0,0,720,1,660,0.9166666666666666,365,0.4866666666666667,35,0.04666666666666667,310,0.8611111111111112,0,0,20,0.05555555555555555,0,0,25,0.06944444444444445,0,300,0.182370820668693,65,0.03951367781155015,3102
rothwell_heights_beacon_hill_north_3103,10525,0.2332541567695962,2455,43.8,46,860,0.24641833810888253,840,0.07980997624703087,56800,66100,13.1,55050,66800,9.5,505,0.04798099762470308,165,0.07621247113163972,270,0.04568527918781726,70,0.0285132382892057,840,2.6,3335,0.83375,0.165,0.06717363751584284,265,4.4,1240,1576,665,0,19.5,1520,1564,3,0.17857142857142858,550,0.17857142857142858,1.8,134800,148000,86000,170,0.01614434947768281,0.00427350427350427,45,0.02755344418052256,290,0.01615201900237529,170,0.00997624703087885,105,0,0,0.24703087885985747,2600,0.03182897862232779,335,0.04275534441805225,0.22556390977443608,450,0.2498812351543943,2630,0.5839954597048809,5145,0.11467444120505343,590,260,0.05226130653266332,4715,0.9477386934673366,4020,0.8080402010050252,2115,0.4643249176728869,305,0.06695938529088913,1920,0.7950310559006211,245,0.10144927536231883,120,0.04968944099378881,35,0.0144927536231884,85,0.03519668737060041,0.03726708074534161,1380,0.1311163895486936,1735,0.1647673314339981,3103
sandy_hill_3104,13390,0.12061239731142644,1615,36.5,29.8,700,0.35714285714285715,3690,0.27557879014189696,45480,51850,13.8,40720,49240,8,3065,0.2289876727680239,390,0.2846715328467153,2385,0.22932692307692307,290,0.17956656346749225,3690,1.8,1845,0.2491559756920999,0.7508440243079001,0.1576980568011958,1055,2.6,1780,1914,5560,12.1,20.3,1340,1406,2.6,0.18875502008032127,470,0.18875502008032127,1.7,108200,136000,67200,365,0.02726933134105342,0.0097123645872245,130,0.02838998879342547,380,0.01120657452372058,150,0.01531565184908479,205,0,0,0.2401942472917445,3215,0.05080313784086664,680,0.05451829723674384,0.27037037037037037,730,0.3373178931639895,4515,0.6918392204628502,8520,0.17370892018779344,1480,345,0.05036496350364963,6505,0.9496350364963504,5715,0.8343065693430657,3370,0.4793741109530583,495,0.07041251778093884,1395,0.38376891334250346,875,0.2407152682255846,1025,0.28198074277854196,200,0.05502063273727647,145,0.03988995873452544,0.05226960110041265,3845,0.2871545929798357,2370,0.17706387747478522,3104
south_keys_3105,2700,0.24074074074074073,650,43.9,42,175,0.28688524590163933,395,0.14629629629629629,42000,42120,21.1,39160,42560,14.4,300,0.1111111111111111,70,0.18421052631578944,195,0.11676646706586828,30,0.04615384615384615,390,2.3,895,0.7649572649572649,0.23504273504273504,0.13513513513513514,150,10.3,970,1300,270,0,23.4,1590,1560,2.7,0.16911764705882354,115,0.16911764705882354,1.9,99400,114000,92000,10,0.0037037037037037,0.0074074074074074,20,0.01851851851851851,50,0.0074074074074074,20,0.0037037037037037,10,0.00555555555555555,15,0.2851851851851852,770,0.08333333333333333,225,0.06481481481481481,0.29914529914529914,175,0.35,945,0.5741127348643006,1375,0.17454545454545456,240,70,0.05555555555555555,1190,0.9444444444444444,875,0.6944444444444444,420,0.3684210526315789,110,0.09649122807017543,465,0.6413793103448275,150,0.20689655172413793,60,0.08275862068965517,15,0.02068965517241379,30,0.04137931034482758,0.06896551724137931,480,0.17777777777777778,160,0.05925925925925926,3105
stittsville_3106,21985,0.1694337047987264,3725,40.9,43.2,1145,0.14879792072774528,1240,0.05640209233568342,59400,71200,9.5,56950,69900,7.1,505,0.022975432211101,115,0.02230843840931135,245,0.01869515452117512,145,0.03897849462365591,1240,2.8,7095,0.9113680154142582,0.08798972382787412,0.03841145833333333,295,2.9,1680,1766,685,4.4,13.5,2040,2224,3.1,0.10755148741418764,705,0.10755148741418764,1.9,142800,157000,99600,30,0.0013648771610555,0.00523202911737943,115,0.02525022747952684,555,0.01296633303002729,285,0.01205641492265696,265,0,0,0.15696087352138308,3450,0.02343039126478617,515,0.01364566750056857,0.1214574898785425,300,0.14240218380345768,3130,0.6666666666666666,11880,0.08585858585858586,1020,380,0.03392857142857142,10815,0.965625,9230,0.8241071428571428,5035,0.4636279926335175,860,0.07918968692449356,5225,0.9008620689655172,245,0.04224137931034483,155,0.02672413793103448,45,0.00775862068965517,130,0.02241379310344827,0.04913793103448276,2895,0.1316806913804867,655,0.02979981801637852,3106
stittsville_east_3107,10525,0.0655581947743468,690,32.2,32,675,0.18417462482946795,445,0.04228028503562945,54600,64200,10,51400,63150,6.1,520,0.0494061757719715,220,0.0763888888888889,270,0.03879310344827586,35,0.05072463768115942,450,3,2630,0.7408450704225352,0.2605633802816901,0.06312769010043041,220,3.8,2160,2108,920,0,13.7,2200,2108,3.1,0.1254071661237785,385,0.1254071661237785,1.8,123300,127000,81600,25,0.0023741690408357,0.03608736942070275,380,0.01947743467933491,205,0.01045130641330166,110,0.00855106888361045,90,0,0,0.4014251781472684,4225,0.12161520190023752,1280,0.05463182897862233,0.14267990074441686,575,0.5263657957244655,5540,0.780625,6245,0.09367493995196156,585,190,0.03025477707006369,6090,0.9697452229299364,5215,0.8304140127388535,2820,0.4982332155477032,425,0.07508833922261485,2465,0.8882882882882883,150,0.05405405405405406,75,0.02702702702702703,15,0.0054054054054054,75,0.02702702702702703,0.05405405405405406,1030,0.0978622327790974,485,0.04605887939221272,3107
stittsville_north_3108,12710,0.0975609756097561,1240,35.9,36.4,720,0.16161616161616163,860,0.06766325727773406,56850,68500,9.1,54600,67600,5.9,595,0.04681353265145555,200,0.05934718100890208,290,0.03580246913580247,100,0.08097165991902834,865,2.8,3705,0.8098360655737705,0.18907103825136612,0.05393258426966292,240,3.3,1940,1940,870,0,15.7,2180,2308,3.1,0.12431693989071038,455,0.12431693989071038,1.8,130400,135000,94000,20,0.00157294534014942,0.01258356272119543,160,0.02202989771833202,280,0.01140833988985051,145,0.00786782061369,100,0,0,0.25295043273013373,3215,0.05861526357199056,745,0.03225806451612903,0.1431064572425829,410,0.3025177025963808,3845,0.7489795918367347,7340,0.0837874659400545,615,250,0.03465003465003465,6965,0.9653499653499652,5900,0.8177408177408177,3315,0.4929368029739777,445,0.06617100371747212,2950,0.8714918759231906,165,0.04874446085672083,120,0.03545051698670606,30,0.00886262924667651,125,0.03692762186115214,0.05612998522895125,1355,0.1066089693154996,405,0.03185214313802595,3108
stonebridge_half_moon_bay_3109,27255,0.08695652173913043,2370,34.3,34.8,1515,0.14476827520305782,1380,0.05063291139240506,55350,66100,10.5,52950,65800,6.3,1585,0.05815446707026234,600,0.074487895716946,830,0.04933135215453194,155,0.06526315789473684,1380,3.1,7225,0.808165548098434,0.191834451901566,0.06497987349051179,565,4.4,2020,2050,1710,0,15.6,2080,2036,3.3,0.12566137566137567,950,0.12566137566137567,1.9,130000,136000,83600,155,0.00568702990277013,0.02770133920381581,755,0.01522656393322326,415,0.00513667217024399,140,0.00880572372041827,240,0,0,0.3650706292423409,9950,0.06861126398825904,1870,0.04421207117960007,0.1296395911780527,1205,0.5329297376628142,14525,0.7263620816027364,14865,0.09115371678439288,1355,470,0.03177822853279243,14320,0.9682217714672076,12270,0.8296146044624746,6435,0.47649018881895594,1010,0.0747871158830063,6100,0.8751793400286944,515,0.07388809182209469,115,0.016499282639885222,40,0.00573888091822094,195,0.02797704447632711,0.06384505021520803,3300,0.12107870115575124,1295,0.04751421757475693,3109
trend_arlington_3110,4780,0.2280334728033473,1090,43.8,45.2,305,0.21180555555555555,400,0.08368200836820083,55750,63900,13.3,52550,62150,10,195,0.04083769633507853,40,0.04347826086956521,120,0.0433996383363472,35,0.03211009174311927,400,2.5,1460,0.7745358090185677,0.22546419098143236,0.07859078590785908,145,2.4,1150,1474,425,0,26.8,1450,1445,2.8,0.14675767918088736,215,0.14675767918088736,1.7,128800,159000,85000,15,0.00313807531380753,0.01673640167364016,80,0.02301255230125523,110,0.01778242677824268,85,0.00523012552301255,25,0,0,0.2510460251046025,1200,0.03138075313807531,150,0.04602510460251046,0.2682926829268293,220,0.20502092050209209,980,0.6110414052697616,2435,0.11293634496919916,275,155,0.06458333333333334,2240,0.9333333333333332,1885,0.7854166666666667,1015,0.4688221709006928,170,0.07852193995381063,915,0.7991266375545851,130,0.11353711790393012,50,0.04366812227074235,10,0.00873362445414847,40,0.03493449781659388,0.05240174672489083,490,0.10251046025104604,170,0.03556485355648536,3110
vanier_north_3111,10290,0.16277939747327502,1675,41.1,38.8,895,0.4387254901960784,2510,0.24392614188532555,45640,51400,17.4,42080,50200,12.6,1775,0.17258142926592124,380,0.2508250825082508,1170,0.1647887323943662,220,0.13134328358208955,2505,1.9,1950,0.3535811423390752,0.6464188576609248,0.2165725047080979,1150,6,1600,1614,3560,8.6,30.5,1140,1197,2.6,0.25343811394891946,645,0.25343811394891946,1.6,92100,97000,63400,460,0.04470359572400389,0.00826044703595724,85,0.06708799222168206,690,0.03354399611084103,345,0.02090422946037919,215,0.00875060768108896,90,0.1910549343704424,1965,0.05007292173067574,515,0.03984450923226433,0.25153374233128833,410,0.24647544968400584,2535,0.6419821826280624,5765,0.10841283607979184,625,725,0.11562998405103668,5545,0.8843700159489634,4395,0.7009569377990431,2005,0.3900778210116731,585,0.11381322957198443,1970,0.635483870967742,550,0.1774193548387097,380,0.12258064516129032,110,0.03548387096774193,105,0.03387096774193549,0.06774193548387097,1030,0.1000971817298348,2685,0.260932944606414,3111
vanier_south_3112,7085,0.22865208186309105,1620,44.9,44,535,0.46120689655172414,2060,0.29075511644318985,37600,38080,26.8,34080,38120,19.6,1560,0.22002820874471085,240,0.2981366459627329,930,0.19914346895074947,390,0.24148606811145512,2055,1.8,1075,0.26875,0.73125,0.28608582574772434,1100,13.4,1090,1332,2920,11.3,34.5,1100,1132,2.5,0.25573770491803277,390,0.25573770491803277,1.6,76100,85000,58200,415,0.05857445306986592,0.01764290755116443,125,0.05500705218617771,390,0.03385049365303244,240,0.01480959097320169,105,0.00564174894217207,40,0.25952045133991536,1840,0.09661495063469676,685,0.07268877911079746,0.326984126984127,515,0.3328631875881523,2360,0.574980574980575,3700,0.1581081081081081,585,545,0.13523573200992556,3485,0.8647642679900744,2535,0.6290322580645161,985,0.3162118780096308,360,0.11556982343499198,1270,0.6004728132387707,460,0.21749408983451535,255,0.12056737588652482,40,0.01891252955082742,90,0.0425531914893617,0.05673758865248227,785,0.11079745942131264,1965,0.2773465067043049,3112
vars_3113,2820,0.16312056737588654,460,42.7,46,130,0.15384615384615383,170,0.06028368794326241,50360,57350,12.2,47760,57850,9.1,130,0.04601769911504425,0,0,70,0.03804347826086957,50,0.10989010989010987,170,2.7,980,0.9245283018867924,0.07547169811320754,0.0588235294117647,60,4.2,1410,1564,80,0,33.3,1100,1200,2.8,0.10112359550561796,90,0.10112359550561796,1.7,121800,144000,70000,95,0.03362831858407079,0,0,0.06371681415929203,180,0.03185840707964602,90,0.02831858407079646,80,0,0,0.04601769911504425,130,0.00353982300884955,10,0.00709219858156028,0.2222222222222222,20,0.01946902654867256,55,0.6645962732919255,1605,0.04984423676012461,80,145,0.08950617283950617,1475,0.910493827160494,1075,0.6635802469135802,480,0.31475409836065577,220,0.14426229508196722,955,0.9182692307692308,15,0.01442307692307692,45,0.04326923076923077,0,0,25,0.02403846153846154,0.04807692307692308,330,0.11702127659574468,1145,0.40530973451327434,3113
waterridge_village_3114,2550,0.13725490196078433,350,37.9,35.6,225,0.30612244897959184,370,0.1450980392156863,50880,60500,14.6,48200,60150,10.2,320,0.12573673870333987,75,0.14285714285714285,210,0.1253731343283582,35,0.1,375,2.3,470,0.4215246636771301,0.5695067264573991,0.1187214611872146,130,0,2140,2270,640,34.4,20.6,1250,1268,2.9,0.2366412213740458,155,0.2366412213740458,1.7,113800,136000,67000,110,0.04322200392927308,0.01768172888015717,45,0.02161100196463654,55,0.0137524557956778,35,0.00785854616895874,20,0,0,0.3418467583497053,870,0.05108055009823183,130,0.1,0.3333333333333333,255,0.4656188605108055,1185,0.6474820143884892,1350,0.07037037037037037,95,105,0.07241379310344828,1345,0.9275862068965516,1160,0.8,515,0.4103585657370518,90,0.07171314741035857,560,0.7567567567567568,95,0.12837837837837837,55,0.07432432432432433,10,0.01351351351351351,25,0.03378378378378378,0.0472972972972973,290,0.11372549019607844,670,0.2632612966601179,3114
west_centretown_3115,8350,0.15808383233532936,1320,40.4,36.4,445,0.3333333333333333,2450,0.2934131736526946,44560,52800,17.4,40040,48960,12,1915,0.22934131736526947,230,0.23834196891191708,1070,0.17671345995045418,615,0.4641509433962264,2450,1.8,1150,0.24236037934668073,0.7565858798735511,0.21499448732083792,975,8.3,1550,1652,3595,22.8,26,1160,1261,2.5,0.17886178861788618,330,0.17886178861788618,1.6,98100,124000,58800,50,0.00599161174355901,0.05152786099460755,430,0.03652694610778443,305,0.01916167664670658,160,0.00898203592814371,75,0.00538922155688622,45,0.24431137724550897,2040,0.03652694610778443,305,0.06407185628742515,0.31378299120234604,535,0.3191616766467066,2665,0.6722185209860093,5045,0.12586719524281467,635,520,0.10146341463414636,4600,0.8975609756097561,3805,0.7424390243902439,2150,0.4869762174405436,390,0.08833522083805209,1090,0.48123620309050774,470,0.20750551876379691,515,0.22737306843267108,110,0.04856512141280353,80,0.03532008830022075,0.0728476821192053,1060,0.12694610778443113,585,0.0701018573996405,3115
westboro_3116,12095,0.20917734601074825,2530,43.5,42.8,605,0.23135755258126195,2740,0.22653989251756923,64700,83500,9.2,62600,80700,7,1375,0.11368334022323276,190,0.09819121447028424,670,0.08775376555337262,510,0.201980198019802,2745,1.9,2885,0.4619695756605284,0.5364291433146517,0.1222130470685384,740,3.5,1860,2108,3355,21.6,20,1300,1414,2.7,0.12844036697247707,420,0.12844036697247707,1.7,144600,162000,87600,110,0.00909466721785861,0.01405539479123604,170,0.02149648615130219,260,0.00950806118230673,115,0.01074824307565109,130,0,0,0.2017362546506821,2440,0.03348491112029764,405,0.03431169904919388,0.22493224932249323,415,0.2058701942951633,2490,0.6530905606133206,6815,0.07850330154071901,535,265,0.03804737975592247,6700,0.9619526202440776,6040,0.8671931083991385,3545,0.5644904458598726,285,0.04538216560509554,1835,0.678373382624769,355,0.13123844731977818,320,0.11829944547134937,85,0.03142329020332717,110,0.04066543438077634,0.04066543438077634,940,0.07771806531624638,625,0.05167424555601488,3116
whitehaven_woodpark_glabar_park_3117,10805,0.2878297084683017,3110,47.7,50.4,550,0.2272727272727273,2340,0.21656640444238776,53600,62300,14.7,51300,62850,11.2,1125,0.10411846367422488,100,0.06289308176100629,660,0.10801963993453356,365,0.11755233494363929,2345,2,3060,0.5677179962894249,0.4322820037105751,0.15699333967649856,825,6.4,1220,1578,2325,14.6,28.3,1150,1229,2.7,0.14516129032258066,405,0.14516129032258066,1.7,124700,149000,80400,25,0.00231267345050878,0.01110083256244218,120,0.02360018509949097,255,0.01110596945858398,120,0.01018047200370199,110,0,0,0.21934289680703375,2370,0.03563165201295696,385,0.03470615455807496,0.22058823529411764,375,0.2012956964368348,2175,0.5584826132771338,5300,0.09905660377358493,525,395,0.07495256166982922,4875,0.9250474383301708,4025,0.7637571157495257,2085,0.4366492146596858,385,0.0806282722513089,1870,0.700374531835206,465,0.17415730337078653,195,0.07303370786516854,25,0.00936329588014981,120,0.0449438202247191,0.06928838951310862,1115,0.1031929662193429,435,0.04024051803885292,3117
