ONS_ID,name,value,value_rounded
3031,SES_Deciles,7,7
3032,SES_Deciles,5,5
3033,SES_Deciles,1,1
3034,SES_Deciles,8,8
3035,SES_Deciles,7,7
3036,SES_Deciles,3,3
3037,SES_Deciles,1,1
3038,SES_Deciles,1,1
3039,SES_Deciles,6,6
3040,SES_Deciles,7,7
3041,SES_Deciles,10,10
3042,SES_Deciles,NA,NA
3043,SES_Deciles,2,2
3044,SES_Deciles,5,5
3045,SES_Deciles,6,6
3046,SES_Deciles,4,4
3047,SES_Deciles,4,4
3048,SES_Deciles,5,5
3049,SES_Deciles,2,2
3050,SES_Deciles,8,8
3051,SES_Deciles,NA,NA
3052,SES_Deciles,8,8
3053,SES_Deciles,9,9
3054,SES_Deciles,10,10
3055,SES_Deciles,6,6
3056,SES_Deciles,9,9
3057,SES_Deciles,NA,NA
3058,SES_Deciles,8,8
3059,SES_Deciles,1,1
3060,SES_Deciles,3,3
3061,SES_Deciles,5,5
3062,SES_Deciles,3,3
3063,SES_Deciles,5,5
3064,SES_Deciles,NA,NA
3065,SES_Deciles,10,10
3066,SES_Deciles,6,6
3067,SES_Deciles,10,10
3068,SES_Deciles,7,7
3069,SES_Deciles,9,9
3070,SES_Deciles,1,1
3071,SES_Deciles,4,4
3072,SES_Deciles,1,1
3073,SES_Deciles,3,3
3074,SES_Deciles,3,3
3075,SES_Deciles,3,3
3076,SES_Deciles,4,4
3077,SES_Deciles,2,2
3078,SES_Deciles,2,2
3079,SES_Deciles,6,6
3080,SES_Deciles,4,4
3081,SES_Deciles,7,7
3082,SES_Deciles,5,5
3083,SES_Deciles,2,2
3084,SES_Deciles,NA,NA
3085,SES_Deciles,4,4
3086,SES_Deciles,4,4
3087,SES_Deciles,10,10
3088,SES_Deciles,10,10
3089,SES_Deciles,8,8
3090,SES_Deciles,5,5
3091,SES_Deciles,4,4
3092,SES_Deciles,8,8
3093,SES_Deciles,6,6
3094,SES_Deciles,5,5
3095,SES_Deciles,5,5
3097,SES_Deciles,4,4
3098,SES_Deciles,9,9
3099,SES_Deciles,1,1
3100,SES_Deciles,2,2
3101,SES_Deciles,8,8
3102,SES_Deciles,1,1
3103,SES_Deciles,5,5
3104,SES_Deciles,9,9
3105,SES_Deciles,9,9
3106,SES_Deciles,1,1
3107,SES_Deciles,3,3
3108,SES_Deciles,2,2
3109,SES_Deciles,3,3
3110,SES_Deciles,5,5
3111,SES_Deciles,9,9
3112,SES_Deciles,10,10
3113,SES_Deciles,3,3
3114,SES_Deciles,7,7
3115,SES_Deciles,9,9
3116,SES_Deciles,4,4
3117,SES_Deciles,7,7
0,SeS_Quintiles,NA,NA
3001,SeS_Quintiles,4,4
3002,SeS_Quintiles,1,1
3003,SeS_Quintiles,5,5
3004,SeS_Quintiles,5,5
3005,SeS_Quintiles,4,4
3006,SeS_Quintiles,NA,NA
3007,SeS_Quintiles,3,3
3008,SeS_Quintiles,4,4
3009,SeS_Quintiles,5,5
3010,SeS_Quintiles,4,4
3011,SeS_Quintiles,4,4
3012,SeS_Quintiles,3,3
3013,SeS_Quintiles,4,4
3014,SeS_Quintiles,2,2
3015,SeS_Quintiles,5,5
3016,SeS_Quintiles,2,2
3017,SeS_Quintiles,1,1
3018,SeS_Quintiles,5,5
3019,SeS_Quintiles,NA,NA
3020,SeS_Quintiles,5,5
3021,SeS_Quintiles,1,1
3022,SeS_Quintiles,4,4
3023,SeS_Quintiles,3,3
3024,SeS_Quintiles,3,3
3025,SeS_Quintiles,2,2
3026,SeS_Quintiles,1,1
3027,SeS_Quintiles,3,3
3028,SeS_Quintiles,4,4
3029,SeS_Quintiles,1,1
3030,SeS_Quintiles,NA,NA
3031,SeS_Quintiles,4,4
3032,SeS_Quintiles,3,3
3033,SeS_Quintiles,1,1
3034,SeS_Quintiles,4,4
3035,SeS_Quintiles,4,4
3036,SeS_Quintiles,2,2
3037,SeS_Quintiles,1,1
3038,SeS_Quintiles,1,1
3039,SeS_Quintiles,3,3
3040,SeS_Quintiles,4,4
3041,SeS_Quintiles,5,5
3042,SeS_Quintiles,NA,NA
3043,SeS_Quintiles,1,1
3044,SeS_Quintiles,3,3
3045,SeS_Quintiles,3,3
3046,SeS_Quintiles,2,2
3047,SeS_Quintiles,2,2
3048,SeS_Quintiles,3,3
3049,SeS_Quintiles,1,1
3050,SeS_Quintiles,4,4
3051,SeS_Quintiles,NA,NA
3052,SeS_Quintiles,4,4
3053,SeS_Quintiles,5,5
3054,SeS_Quintiles,5,5
3055,SeS_Quintiles,3,3
3056,SeS_Quintiles,5,5
3057,SeS_Quintiles,NA,NA
3058,SeS_Quintiles,4,4
3059,SeS_Quintiles,1,1
3060,SeS_Quintiles,2,2
3061,SeS_Quintiles,3,3
3062,SeS_Quintiles,2,2
3063,SeS_Quintiles,3,3
3064,SeS_Quintiles,NA,NA
3065,SeS_Quintiles,5,5
3066,SeS_Quintiles,3,3
3067,SeS_Quintiles,5,5
3068,SeS_Quintiles,4,4
3069,SeS_Quintiles,5,5
3070,SeS_Quintiles,1,1
3071,SeS_Quintiles,2,2
3072,SeS_Quintiles,1,1
3073,SeS_Quintiles,2,2
3074,SeS_Quintiles,2,2
3075,SeS_Quintiles,2,2
3076,SeS_Quintiles,2,2
3077,SeS_Quintiles,1,1
3078,SeS_Quintiles,1,1
3079,SeS_Quintiles,3,3
3080,SeS_Quintiles,2,2
3081,SeS_Quintiles,4,4
3082,SeS_Quintiles,3,3
3083,SeS_Quintiles,1,1
3084,SeS_Quintiles,NA,NA
3085,SeS_Quintiles,2,2
3086,SeS_Quintiles,2,2
3087,SeS_Quintiles,5,5
3088,SeS_Quintiles,5,5
3089,SeS_Quintiles,4,4
3090,SeS_Quintiles,3,3
3091,SeS_Quintiles,2,2
3092,SeS_Quintiles,4,4
3093,SeS_Quintiles,3,3
3094,SeS_Quintiles,3,3
3095,SeS_Quintiles,3,3
3097,SeS_Quintiles,2,2
3098,SeS_Quintiles,5,5
3099,SeS_Quintiles,1,1
3100,SeS_Quintiles,1,1
3101,SeS_Quintiles,4,4
3102,SeS_Quintiles,1,1
3103,SeS_Quintiles,3,3
3104,SeS_Quintiles,5,5
3105,SeS_Quintiles,5,5
3106,SeS_Quintiles,1,1
3107,SeS_Quintiles,2,2
3108,SeS_Quintiles,1,1
3109,SeS_Quintiles,2,2
3110,SeS_Quintiles,3,3
3111,SeS_Quintiles,5,5
3112,SeS_Quintiles,5,5
3113,SeS_Quintiles,2,2
3114,SeS_Quintiles,4,4
3115,SeS_Quintiles,5,5
3116,SeS_Quintiles,2,2
3117,SeS_Quintiles,4,4
0,Percent_coverage_tree canopy,34.49,34.49
3001,Percent_coverage_tree canopy,27.66,27.66
3002,Percent_coverage_tree canopy,34.02,34.02
3003,Percent_coverage_tree canopy,17.26,17.26
3004,Percent_coverage_tree canopy,18.95,18.95
3005,Percent_coverage_tree canopy,28.56,28.56
3006,Percent_coverage_tree canopy,41.67,41.67
3007,Percent_coverage_tree canopy,32.59,32.59
3008,Percent_coverage_tree canopy,17.27,17.27
3009,Percent_coverage_tree canopy,21.95,21.95
3010,Percent_coverage_tree canopy,35.02,35.02
3011,Percent_coverage_tree canopy,43.58,43.58
3012,Percent_coverage_tree canopy,21.9,21.9
3013,Percent_coverage_tree canopy,25.42,25.42
3014,Percent_coverage_tree canopy,20.9,20.9
3015,Percent_coverage_tree canopy,37.18,37.18
3016,Percent_coverage_tree canopy,13.98,13.98
3017,Percent_coverage_tree canopy,19.36,19.36
3018,Percent_coverage_tree canopy,27.22,27.22
3019,Percent_coverage_tree canopy,17.54,17.54
3020,Percent_coverage_tree canopy,20.41,20.41
3021,Percent_coverage_tree canopy,38.76,38.76
3022,Percent_coverage_tree canopy,23.65,23.65
3023,Percent_coverage_tree canopy,24.29,24.29
3024,Percent_coverage_tree canopy,15.51,15.51
3025,Percent_coverage_tree canopy,35.08,35.08
3026,Percent_coverage_tree canopy,22.02,22.02
3027,Percent_coverage_tree canopy,18.78,18.78
3028,Percent_coverage_tree canopy,21.12,21.12
3029,Percent_coverage_tree canopy,25.26,25.26
3030,Percent_coverage_tree canopy,7.75,7.75
3031,Percent_coverage_tree canopy,64.06,64.06
3032,Percent_coverage_tree canopy,26.44,26.44
3033,Percent_coverage_tree canopy,55.92,55.92
3034,Percent_coverage_tree canopy,20.38,20.38
3035,Percent_coverage_tree canopy,23.34,23.34
3036,Percent_coverage_tree canopy,37.52,37.52
3037,Percent_coverage_tree canopy,31.3,31.3
3038,Percent_coverage_tree canopy,38.65,38.65
3039,Percent_coverage_tree canopy,38.84,38.84
3040,Percent_coverage_tree canopy,22.03,22.03
3041,Percent_coverage_tree canopy,45.67,45.67
3042,Percent_coverage_tree canopy,9.62,9.62
3043,Percent_coverage_tree canopy,15.76,15.76
3044,Percent_coverage_tree canopy,39.66,39.66
3045,Percent_coverage_tree canopy,21.12,21.12
3046,Percent_coverage_tree canopy,37.44,37.44
3047,Percent_coverage_tree canopy,26.02,26.02
3048,Percent_coverage_tree canopy,16.21,16.21
3049,Percent_coverage_tree canopy,43.38,43.38
3050,Percent_coverage_tree canopy,42.66,42.66
3051,Percent_coverage_tree canopy,35.47,35.47
3052,Percent_coverage_tree canopy,22.77,22.77
3053,Percent_coverage_tree canopy,20.05,20.05
3054,Percent_coverage_tree canopy,19.28,19.28
3055,Percent_coverage_tree canopy,18.64,18.64
3056,Percent_coverage_tree canopy,17.62,17.62
3057,Percent_coverage_tree canopy,14.23,14.23
3058,Percent_coverage_tree canopy,22.61,22.61
3059,Percent_coverage_tree canopy,26.45,26.45
3060,Percent_coverage_tree canopy,22.05,22.05
3061,Percent_coverage_tree canopy,23.35,23.35
3062,Percent_coverage_tree canopy,27.46,27.46
3063,Percent_coverage_tree canopy,27.22,27.22
3064,Percent_coverage_tree canopy,10.57,10.57
3065,Percent_coverage_tree canopy,14.92,14.92
3066,Percent_coverage_tree canopy,27.5,27.5
3067,Percent_coverage_tree canopy,18.37,18.37
3068,Percent_coverage_tree canopy,14.82,14.82
3069,Percent_coverage_tree canopy,28.06,28.06
3070,Percent_coverage_tree canopy,28.4,28.4
3071,Percent_coverage_tree canopy,54.03,54.03
3072,Percent_coverage_tree canopy,57.01,57.01
3073,Percent_coverage_tree canopy,25.41,25.41
3074,Percent_coverage_tree canopy,26.9,26.9
3075,Percent_coverage_tree canopy,39.52,39.52
3076,Percent_coverage_tree canopy,15.68,15.68
3077,Percent_coverage_tree canopy,38.99,38.99
3078,Percent_coverage_tree canopy,23.41,23.41
3079,Percent_coverage_tree canopy,12.68,12.68
3080,Percent_coverage_tree canopy,26.37,26.37
3081,Percent_coverage_tree canopy,34.09,34.09
3082,Percent_coverage_tree canopy,24.53,24.53
3083,Percent_coverage_tree canopy,30.28,30.28
3084,Percent_coverage_tree canopy,5.44,5.44
3085,Percent_coverage_tree canopy,23.12,23.12
3086,Percent_coverage_tree canopy,29.55,29.55
3087,Percent_coverage_tree canopy,17.53,17.53
3088,Percent_coverage_tree canopy,12.55,12.55
3089,Percent_coverage_tree canopy,18.72,18.72
3090,Percent_coverage_tree canopy,24.18,24.18
3091,Percent_coverage_tree canopy,4.82,4.82
3092,Percent_coverage_tree canopy,24.09,24.09
3093,Percent_coverage_tree canopy,30.65,30.65
3094,Percent_coverage_tree canopy,31.1,31.1
3095,Percent_coverage_tree canopy,22.88,22.88
3097,Percent_coverage_tree canopy,14.14,14.14
3098,Percent_coverage_tree canopy,29.83,29.83
3099,Percent_coverage_tree canopy,39.32,39.32
3100,Percent_coverage_tree canopy,21.38,21.38
3101,Percent_coverage_tree canopy,17.88,17.88
3102,Percent_coverage_tree canopy,52.67,52.67
3103,Percent_coverage_tree canopy,30.88,30.88
3104,Percent_coverage_tree canopy,19.76,19.76
3105,Percent_coverage_tree canopy,17.01,17.01
3106,Percent_coverage_tree canopy,25.62,25.62
3107,Percent_coverage_tree canopy,9.75,9.75
3108,Percent_coverage_tree canopy,19.57,19.57
3109,Percent_coverage_tree canopy,13.36,13.36
3110,Percent_coverage_tree canopy,34.6,34.6
3111,Percent_coverage_tree canopy,21.55,21.55
3112,Percent_coverage_tree canopy,15.71,15.71
3113,Percent_coverage_tree canopy,36.28,36.28
3114,Percent_coverage_tree canopy,29.94,29.94
3115,Percent_coverage_tree canopy,13.06,13.06
3116,Percent_coverage_tree canopy,29.39,29.39
3117,Percent_coverage_tree canopy,25.79,25.79
0,Percent_coverage_parkland_residential,14.3,14.3
3001,Percent_coverage_parkland_residential,16.26,16.26
3002,Percent_coverage_parkland_residential,18.35,18.35
3003,Percent_coverage_parkland_residential,11.03,11.03
3004,Percent_coverage_parkland_residential,10.26,10.26
3005,Percent_coverage_parkland_residential,22.21,22.21
3006,Percent_coverage_parkland_residential,0,0
3007,Percent_coverage_parkland_residential,8.69,8.69
3008,Percent_coverage_parkland_residential,9.83,9.83
3009,Percent_coverage_parkland_residential,44.17,44.17
3010,Percent_coverage_parkland_residential,9.78,9.78
3011,Percent_coverage_parkland_residential,45.5,45.5
3012,Percent_coverage_parkland_residential,14.42,14.42
3013,Percent_coverage_parkland_residential,4.21,4.21
3014,Percent_coverage_parkland_residential,7.18,7.18
3015,Percent_coverage_parkland_residential,85.38,85.38
3016,Percent_coverage_parkland_residential,14.57,14.57
3017,Percent_coverage_parkland_residential,11.74,11.74
3018,Percent_coverage_parkland_residential,16.76,16.76
3019,Percent_coverage_parkland_residential,NA,NA
3020,Percent_coverage_parkland_residential,9.13,9.13
3021,Percent_coverage_parkland_residential,3.83,3.83
3022,Percent_coverage_parkland_residential,9.27,9.27
3023,Percent_coverage_parkland_residential,13.62,13.62
3024,Percent_coverage_parkland_residential,42.23,42.23
3025,Percent_coverage_parkland_residential,11.18,11.18
3026,Percent_coverage_parkland_residential,10.85,10.85
3027,Percent_coverage_parkland_residential,17.82,17.82
3028,Percent_coverage_parkland_residential,1.48,1.48
3029,Percent_coverage_parkland_residential,5.08,5.08
3030,Percent_coverage_parkland_residential,NA,NA
3031,Percent_coverage_parkland_residential,1.9,1.9
3032,Percent_coverage_parkland_residential,16.62,16.62
3033,Percent_coverage_parkland_residential,3.19,3.19
3034,Percent_coverage_parkland_residential,16.65,16.65
3035,Percent_coverage_parkland_residential,5.33,5.33
3036,Percent_coverage_parkland_residential,18.1,18.1
3037,Percent_coverage_parkland_residential,4.4,4.4
3038,Percent_coverage_parkland_residential,9.63,9.63
3039,Percent_coverage_parkland_residential,30.85,30.85
3040,Percent_coverage_parkland_residential,4.91,4.91
3041,Percent_coverage_parkland_residential,9.16,9.16
3042,Percent_coverage_parkland_residential,NA,NA
3043,Percent_coverage_parkland_residential,11.47,11.47
3044,Percent_coverage_parkland_residential,12.93,12.93
3045,Percent_coverage_parkland_residential,5.3,5.3
3046,Percent_coverage_parkland_residential,49.52,49.52
3047,Percent_coverage_parkland_residential,18.15,18.15
3048,Percent_coverage_parkland_residential,10.73,10.73
3049,Percent_coverage_parkland_residential,4.01,4.01
3050,Percent_coverage_parkland_residential,281.58,281.58
3051,Percent_coverage_parkland_residential,3249.28,3249.28
3052,Percent_coverage_parkland_residential,12.76,12.76
3053,Percent_coverage_parkland_residential,21.37,21.37
3054,Percent_coverage_parkland_residential,4.21,4.21
3055,Percent_coverage_parkland_residential,6.52,6.52
3056,Percent_coverage_parkland_residential,8.74,8.74
3057,Percent_coverage_parkland_residential,NA,NA
3058,Percent_coverage_parkland_residential,11.83,11.83
3059,Percent_coverage_parkland_residential,6.62,6.62
3060,Percent_coverage_parkland_residential,36.29,36.29
3061,Percent_coverage_parkland_residential,33.44,33.44
3062,Percent_coverage_parkland_residential,2.93,2.93
3063,Percent_coverage_parkland_residential,5.96,5.96
3064,Percent_coverage_parkland_residential,NA,NA
3065,Percent_coverage_parkland_residential,22.58,22.58
3066,Percent_coverage_parkland_residential,11.45,11.45
3067,Percent_coverage_parkland_residential,37.88,37.88
3068,Percent_coverage_parkland_residential,30.58,30.58
3069,Percent_coverage_parkland_residential,5.19,5.19
3070,Percent_coverage_parkland_residential,7.16,7.16
3071,Percent_coverage_parkland_residential,10.71,10.71
3072,Percent_coverage_parkland_residential,11.94,11.94
3073,Percent_coverage_parkland_residential,4.03,4.03
3074,Percent_coverage_parkland_residential,23.24,23.24
3075,Percent_coverage_parkland_residential,7.73,7.73
3076,Percent_coverage_parkland_residential,5.49,5.49
3077,Percent_coverage_parkland_residential,58.71,58.71
3078,Percent_coverage_parkland_residential,19.46,19.46
3079,Percent_coverage_parkland_residential,8.41,8.41
3080,Percent_coverage_parkland_residential,9.61,9.61
3081,Percent_coverage_parkland_residential,14.6,14.6
3082,Percent_coverage_parkland_residential,10.09,10.09
3083,Percent_coverage_parkland_residential,26.56,26.56
3084,Percent_coverage_parkland_residential,NA,NA
3085,Percent_coverage_parkland_residential,10.24,10.24
3086,Percent_coverage_parkland_residential,9.12,9.12
3087,Percent_coverage_parkland_residential,14.31,14.31
3088,Percent_coverage_parkland_residential,5.72,5.72
3089,Percent_coverage_parkland_residential,10.71,10.71
3090,Percent_coverage_parkland_residential,13.81,13.81
3091,Percent_coverage_parkland_residential,21.32,21.32
3092,Percent_coverage_parkland_residential,8.34,8.34
3093,Percent_coverage_parkland_residential,15.94,15.94
3094,Percent_coverage_parkland_residential,77.86,77.86
3095,Percent_coverage_parkland_residential,7.42,7.42
3097,Percent_coverage_parkland_residential,10.77,10.77
3098,Percent_coverage_parkland_residential,55.43,55.43
3099,Percent_coverage_parkland_residential,9.85,9.85
3100,Percent_coverage_parkland_residential,10.48,10.48
3101,Percent_coverage_parkland_residential,43.55,43.55
3102,Percent_coverage_parkland_residential,29.62,29.62
3103,Percent_coverage_parkland_residential,8.99,8.99
3104,Percent_coverage_parkland_residential,15.81,15.81
3105,Percent_coverage_parkland_residential,4.91,4.91
3106,Percent_coverage_parkland_residential,8.86,8.86
3107,Percent_coverage_parkland_residential,11.13,11.13
3108,Percent_coverage_parkland_residential,11.29,11.29
3109,Percent_coverage_parkland_residential,16.09,16.09
3110,Percent_coverage_parkland_residential,14.92,14.92
3111,Percent_coverage_parkland_residential,12.18,12.18
3112,Percent_coverage_parkland_residential,10.34,10.34
3113,Percent_coverage_parkland_residential,1.98,1.98
3114,Percent_coverage_parkland_residential,21.41,21.41
3115,Percent_coverage_parkland_residential,4.6,4.6
3116,Percent_coverage_parkland_residential,13.75,13.75
3117,Percent_coverage_parkland_residential,5.96,5.96
0,Pedestrian_Network_Density_km_per_km2,1.08,1.08
3001,Pedestrian_Network_Density_km_per_km2,0.54,0.54
3002,Pedestrian_Network_Density_km_per_km2,5.79,5.79
3003,Pedestrian_Network_Density_km_per_km2,12.58,12.58
3004,Pedestrian_Network_Density_km_per_km2,6.47,6.47
3005,Pedestrian_Network_Density_km_per_km2,9.69,9.69
3006,Pedestrian_Network_Density_km_per_km2,0.99,0.99
3007,Pedestrian_Network_Density_km_per_km2,4.91,4.91
3008,Pedestrian_Network_Density_km_per_km2,8.23,8.23
3009,Pedestrian_Network_Density_km_per_km2,7.64,7.64
3010,Pedestrian_Network_Density_km_per_km2,7.13,7.13
3011,Pedestrian_Network_Density_km_per_km2,4.44,4.44
3012,Pedestrian_Network_Density_km_per_km2,7.3,7.3
3013,Pedestrian_Network_Density_km_per_km2,6.8,6.8
3014,Pedestrian_Network_Density_km_per_km2,8.19,8.19
3015,Pedestrian_Network_Density_km_per_km2,10.39,10.39
3016,Pedestrian_Network_Density_km_per_km2,5.57,5.57
3017,Pedestrian_Network_Density_km_per_km2,2.76,2.76
3018,Pedestrian_Network_Density_km_per_km2,6.87,6.87
3019,Pedestrian_Network_Density_km_per_km2,8.62,8.62
3020,Pedestrian_Network_Density_km_per_km2,10.92,10.92
3021,Pedestrian_Network_Density_km_per_km2,0.17,0.17
3022,Pedestrian_Network_Density_km_per_km2,7.2,7.2
3023,Pedestrian_Network_Density_km_per_km2,7.31,7.31
3024,Pedestrian_Network_Density_km_per_km2,28.51,28.51
3025,Pedestrian_Network_Density_km_per_km2,8.21,8.21
3026,Pedestrian_Network_Density_km_per_km2,1.97,1.97
3027,Pedestrian_Network_Density_km_per_km2,10.42,10.42
3028,Pedestrian_Network_Density_km_per_km2,4.49,4.49
3029,Pedestrian_Network_Density_km_per_km2,22.62,22.62
3030,Pedestrian_Network_Density_km_per_km2,2.39,2.39
3031,Pedestrian_Network_Density_km_per_km2,2.08,2.08
3032,Pedestrian_Network_Density_km_per_km2,7.83,7.83
3033,Pedestrian_Network_Density_km_per_km2,0.01,0.01
3034,Pedestrian_Network_Density_km_per_km2,8.55,8.55
3035,Pedestrian_Network_Density_km_per_km2,5.91,5.91
3036,Pedestrian_Network_Density_km_per_km2,3.94,3.94
3037,Pedestrian_Network_Density_km_per_km2,0.06,0.06
3038,Pedestrian_Network_Density_km_per_km2,0.03,0.03
3039,Pedestrian_Network_Density_km_per_km2,0.06,0.06
3040,Pedestrian_Network_Density_km_per_km2,7.45,7.45
3041,Pedestrian_Network_Density_km_per_km2,5.68,5.68
3042,Pedestrian_Network_Density_km_per_km2,4.4,4.4
3043,Pedestrian_Network_Density_km_per_km2,7.42,7.42
3044,Pedestrian_Network_Density_km_per_km2,1.26,1.26
3045,Pedestrian_Network_Density_km_per_km2,5.52,5.52
3046,Pedestrian_Network_Density_km_per_km2,0.05,0.05
3047,Pedestrian_Network_Density_km_per_km2,28.78,28.78
3048,Pedestrian_Network_Density_km_per_km2,8.11,8.11
3049,Pedestrian_Network_Density_km_per_km2,0.22,0.22
3050,Pedestrian_Network_Density_km_per_km2,0.41,0.41
3051,Pedestrian_Network_Density_km_per_km2,0.59,0.59
3052,Pedestrian_Network_Density_km_per_km2,8.58,8.58
3053,Pedestrian_Network_Density_km_per_km2,12.71,12.71
3054,Pedestrian_Network_Density_km_per_km2,7.64,7.64
3055,Pedestrian_Network_Density_km_per_km2,24.8,24.8
3056,Pedestrian_Network_Density_km_per_km2,10.4,10.4
3057,Pedestrian_Network_Density_km_per_km2,2.37,2.37
3058,Pedestrian_Network_Density_km_per_km2,6.72,6.72
3059,Pedestrian_Network_Density_km_per_km2,19.15,19.15
3060,Pedestrian_Network_Density_km_per_km2,5.42,5.42
3061,Pedestrian_Network_Density_km_per_km2,8.48,8.48
3062,Pedestrian_Network_Density_km_per_km2,0,0
3063,Pedestrian_Network_Density_km_per_km2,8.81,8.81
3064,Pedestrian_Network_Density_km_per_km2,13.02,13.02
3065,Pedestrian_Network_Density_km_per_km2,6.78,6.78
3066,Pedestrian_Network_Density_km_per_km2,9.27,9.27
3067,Pedestrian_Network_Density_km_per_km2,26.6,26.6
3068,Pedestrian_Network_Density_km_per_km2,25.13,25.13
3069,Pedestrian_Network_Density_km_per_km2,5.86,5.86
3070,Pedestrian_Network_Density_km_per_km2,0.27,0.27
3071,Pedestrian_Network_Density_km_per_km2,0.15,0.15
3072,Pedestrian_Network_Density_km_per_km2,1.66,1.66
3073,Pedestrian_Network_Density_km_per_km2,0.04,0.04
3074,Pedestrian_Network_Density_km_per_km2,0.12,0.12
3075,Pedestrian_Network_Density_km_per_km2,0.06,0.06
3076,Pedestrian_Network_Density_km_per_km2,0.25,0.25
3077,Pedestrian_Network_Density_km_per_km2,20.32,20.32
3078,Pedestrian_Network_Density_km_per_km2,0.05,0.05
3079,Pedestrian_Network_Density_km_per_km2,11.45,11.45
3080,Pedestrian_Network_Density_km_per_km2,4.44,4.44
3081,Pedestrian_Network_Density_km_per_km2,5.59,5.59
3082,Pedestrian_Network_Density_km_per_km2,21.31,21.31
3083,Pedestrian_Network_Density_km_per_km2,26.11,26.11
3084,Pedestrian_Network_Density_km_per_km2,5.76,5.76
3085,Pedestrian_Network_Density_km_per_km2,9.11,9.11
3086,Pedestrian_Network_Density_km_per_km2,0.13,0.13
3087,Pedestrian_Network_Density_km_per_km2,10.16,10.16
3088,Pedestrian_Network_Density_km_per_km2,10.26,10.26
3089,Pedestrian_Network_Density_km_per_km2,8.9,8.9
3090,Pedestrian_Network_Density_km_per_km2,7.17,7.17
3091,Pedestrian_Network_Density_km_per_km2,3.58,3.58
3092,Pedestrian_Network_Density_km_per_km2,5.39,5.39
3093,Pedestrian_Network_Density_km_per_km2,5.69,5.69
3094,Pedestrian_Network_Density_km_per_km2,4.22,4.22
3095,Pedestrian_Network_Density_km_per_km2,8.2,8.2
3097,Pedestrian_Network_Density_km_per_km2,10.26,10.26
3098,Pedestrian_Network_Density_km_per_km2,9.34,9.34
3099,Pedestrian_Network_Density_km_per_km2,3.88,3.88
3100,Pedestrian_Network_Density_km_per_km2,1.91,1.91
3101,Pedestrian_Network_Density_km_per_km2,6.55,6.55
3102,Pedestrian_Network_Density_km_per_km2,5.05,5.05
3103,Pedestrian_Network_Density_km_per_km2,4.74,4.74
3104,Pedestrian_Network_Density_km_per_km2,25.86,25.86
3105,Pedestrian_Network_Density_km_per_km2,11.14,11.14
3106,Pedestrian_Network_Density_km_per_km2,5.04,5.04
3107,Pedestrian_Network_Density_km_per_km2,1.43,1.43
3108,Pedestrian_Network_Density_km_per_km2,3.81,3.81
3109,Pedestrian_Network_Density_km_per_km2,3.97,3.97
3110,Pedestrian_Network_Density_km_per_km2,5.9,5.9
3111,Pedestrian_Network_Density_km_per_km2,18.88,18.88
3112,Pedestrian_Network_Density_km_per_km2,14.75,14.75
3113,Pedestrian_Network_Density_km_per_km2,0.09,0.09
3114,Pedestrian_Network_Density_km_per_km2,2.62,2.62
3115,Pedestrian_Network_Density_km_per_km2,26.88,26.88
3116,Pedestrian_Network_Density_km_per_km2,12.42,12.42
3117,Pedestrian_Network_Density_km_per_km2,7.51,7.51
0,Cycling_Network_Density_km_per_km2,0.89,0.89
3001,Cycling_Network_Density_km_per_km2,1.09,1.09
3002,Cycling_Network_Density_km_per_km2,2.82,2.82
3003,Cycling_Network_Density_km_per_km2,4.14,4.14
3004,Cycling_Network_Density_km_per_km2,4.77,4.77
3005,Cycling_Network_Density_km_per_km2,9.43,9.43
3006,Cycling_Network_Density_km_per_km2,1.9,1.9
3007,Cycling_Network_Density_km_per_km2,2.81,2.81
3008,Cycling_Network_Density_km_per_km2,7.02,7.02
3009,Cycling_Network_Density_km_per_km2,4.65,4.65
3010,Cycling_Network_Density_km_per_km2,4.56,4.56
3011,Cycling_Network_Density_km_per_km2,3.9,3.9
3012,Cycling_Network_Density_km_per_km2,4.66,4.66
3013,Cycling_Network_Density_km_per_km2,4.03,4.03
3014,Cycling_Network_Density_km_per_km2,5.37,5.37
3015,Cycling_Network_Density_km_per_km2,7.74,7.74
3016,Cycling_Network_Density_km_per_km2,3.98,3.98
3017,Cycling_Network_Density_km_per_km2,3.51,3.51
3018,Cycling_Network_Density_km_per_km2,4.37,4.37
3019,Cycling_Network_Density_km_per_km2,12.69,12.69
3020,Cycling_Network_Density_km_per_km2,4.48,4.48
3021,Cycling_Network_Density_km_per_km2,0.22,0.22
3022,Cycling_Network_Density_km_per_km2,4.04,4.04
3023,Cycling_Network_Density_km_per_km2,4.72,4.72
3024,Cycling_Network_Density_km_per_km2,9.05,9.05
3025,Cycling_Network_Density_km_per_km2,4.82,4.82
3026,Cycling_Network_Density_km_per_km2,2.27,2.27
3027,Cycling_Network_Density_km_per_km2,7.04,7.04
3028,Cycling_Network_Density_km_per_km2,2.78,2.78
3029,Cycling_Network_Density_km_per_km2,2.98,2.98
3030,Cycling_Network_Density_km_per_km2,2.38,2.38
3031,Cycling_Network_Density_km_per_km2,0.92,0.92
3032,Cycling_Network_Density_km_per_km2,7.28,7.28
3033,Cycling_Network_Density_km_per_km2,0.1,0.1
3034,Cycling_Network_Density_km_per_km2,7.68,7.68
3035,Cycling_Network_Density_km_per_km2,4.6,4.6
3036,Cycling_Network_Density_km_per_km2,3.53,3.53
3037,Cycling_Network_Density_km_per_km2,0.32,0.32
